sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
131,framed_user_prompt_role:framed_user_prompt_role:kimi-k2.5-or:essay:21:v4a1a0e5cc5:r7,framed_user_prompt_role,pair_deltas,kimi-k2.5-or,essay,Essay writing,Remote work should become the default for most companies,,,framed_user_prompt_role:kimi-k2.5-or:essay:21:v4a1a0e5cc5:r7,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:kimi-k2.5-or:essay:21:v4a1a0e5cc5:r7::a,framed_user_prompt_role:kimi-k2.5-or:essay:21:v4a1a0e5cc5:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_04-08-02Z__hash-b26912f9c9f0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_04-08-02Z__hash-b26912f9c9f0,right,left,framed_user_prompt_role:kimi-k2.5-or:essay:21:v4a1a0e5cc5:r7::b,framed_user_prompt_role:kimi-k2.5-or:essay:21:v4a1a0e5cc5:r7::a,role_strong,1.0
132,framed_user_prompt_role:framed_user_prompt_role:gpt-5.4-mini-or:translation:29:ve9b570ce18:r5,framed_user_prompt_role,pair_deltas,gpt-5.4-mini-or,translation,Translation,2 月份，Convercent 从 Sapphire Ventures 和 Tola Capital 等公司筹集了 1000 万美元的资金，其总资本上升至 4700 万美元。,,,framed_user_prompt_role:gpt-5.4-mini-or:translation:29:ve9b570ce18:r5,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:gpt-5.4-mini-or:translation:29:ve9b570ce18:r5::a,framed_user_prompt_role:gpt-5.4-mini-or:translation:29:ve9b570ce18:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__gpt-5.4-mini-or__2026-06-21_04-56-32Z__hash-bb3d4a47118b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__gpt-5.4-mini-or__2026-06-21_04-56-32Z__hash-bb3d4a47118b,left,right,framed_user_prompt_role:gpt-5.4-mini-or:translation:29:ve9b570ce18:r5::a,framed_user_prompt_role:gpt-5.4-mini-or:translation:29:ve9b570ce18:r5::b,tie,0.0
133,framed_user_prompt_role:framed_user_prompt_role:mimo-v25-pro-or:translation:23:v449cd2c757:r9,framed_user_prompt_role,pair_deltas,mimo-v25-pro-or,translation,Translation,俄罗斯副总理维塔利·穆特科表示，落实世界反兴奋剂机构 (WADA) 针对恢复俄罗斯反兴奋剂机构 (RUSADA) 权利的剩余标准不会花费过长时间。,,,framed_user_prompt_role:mimo-v25-pro-or:translation:23:v449cd2c757:r9,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:mimo-v25-pro-or:translation:23:v449cd2c757:r9::a,framed_user_prompt_role:mimo-v25-pro-or:translation:23:v449cd2c757:r9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__mimo-v25-pro-or__2026-06-21_05-57-39Z__hash-6a15a6a6fc2c,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__mimo-v25-pro-or__2026-06-21_05-57-39Z__hash-6a15a6a6fc2c,right,left,framed_user_prompt_role:mimo-v25-pro-or:translation:23:v449cd2c757:r9::b,framed_user_prompt_role:mimo-v25-pro-or:translation:23:v449cd2c757:r9::a,tie,0.0
134,framed_user_prompt_role:framed_user_prompt_role:kimi-k2.5-or:translation:21:ve4ba60f70a:r4,framed_user_prompt_role,pair_deltas,kimi-k2.5-or,translation,Translation,来自马尼拉、目前在“北京儿童”网站担任副总编的安迪·佩尼亚富埃尔特说：“北京正在迅速转变为一个无现金社会，互联网把传统钱包的功能整合到智能手机上，使每个人都能更容易地进行许多交易。”,,,framed_user_prompt_role:kimi-k2.5-or:translation:21:ve4ba60f70a:r4,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:kimi-k2.5-or:translation:21:ve4ba60f70a:r4::a,framed_user_prompt_role:kimi-k2.5-or:translation:21:ve4ba60f70a:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_02-38-43Z__hash-3f81c47527c7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_02-38-43Z__hash-3f81c47527c7,right,left,framed_user_prompt_role:kimi-k2.5-or:translation:21:ve4ba60f70a:r4::b,framed_user_prompt_role:kimi-k2.5-or:translation:21:ve4ba60f70a:r4::a,tie,0.0
135,framed_user_prompt_role:framed_user_prompt_role:mimo-v25-pro-or:grant_proposal_abstract:13:v9e3f7bf621:r1,framed_user_prompt_role,pair_deltas,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,open-source hearing-screening for rural schools,,,framed_user_prompt_role:mimo-v25-pro-or:grant_proposal_abstract:13:v9e3f7bf621:r1,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:mimo-v25-pro-or:grant_proposal_abstract:13:v9e3f7bf621:r1::a,framed_user_prompt_role:mimo-v25-pro-or:grant_proposal_abstract:13:v9e3f7bf621:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__mimo-v25-pro-or__2026-06-21_01-15-51Z__hash-3d27f85ee0cf,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__mimo-v25-pro-or__2026-06-21_01-15-51Z__hash-3d27f85ee0cf,right,left,framed_user_prompt_role:mimo-v25-pro-or:grant_proposal_abstract:13:v9e3f7bf621:r1::b,framed_user_prompt_role:mimo-v25-pro-or:grant_proposal_abstract:13:v9e3f7bf621:r1::a,role_weak,-1.0
136,framed_user_prompt_role:framed_user_prompt_role:deepseek-v3.2-or:translation:11:v43b94ae34e:r9,framed_user_prompt_role,pair_deltas,deepseek-v3.2-or,translation,Translation,这十部音乐IP作品，方文山会自己执导一到两部，当周董被问到是否会帮忙执导时，周杰伦坦言当导演压力太大，希望找一些年轻的导演，让他们有发挥的空间。,,,framed_user_prompt_role:deepseek-v3.2-or:translation:11:v43b94ae34e:r9,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:deepseek-v3.2-or:translation:11:v43b94ae34e:r9::a,framed_user_prompt_role:deepseek-v3.2-or:translation:11:v43b94ae34e:r9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,left,right,framed_user_prompt_role:deepseek-v3.2-or:translation:11:v43b94ae34e:r9::a,framed_user_prompt_role:deepseek-v3.2-or:translation:11:v43b94ae34e:r9::b,tie,0.0
137,framed_user_prompt_role:framed_user_prompt_role:mimo-v25-pro-or:essay:1:vfe3d8ee317:r7,framed_user_prompt_role,pair_deltas,mimo-v25-pro-or,essay,Essay writing,Cities should cap the number of short-term rental listings,,,framed_user_prompt_role:mimo-v25-pro-or:essay:1:vfe3d8ee317:r7,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:mimo-v25-pro-or:essay:1:vfe3d8ee317:r7::a,framed_user_prompt_role:mimo-v25-pro-or:essay:1:vfe3d8ee317:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__mimo-v25-pro-or__2026-06-21_04-08-14Z__hash-a8cb77161e6f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__mimo-v25-pro-or__2026-06-21_04-08-14Z__hash-a8cb77161e6f,right,left,framed_user_prompt_role:mimo-v25-pro-or:essay:1:vfe3d8ee317:r7::b,framed_user_prompt_role:mimo-v25-pro-or:essay:1:vfe3d8ee317:r7::a,tie,0.0
138,framed_user_prompt_role:framed_user_prompt_role:deepseek-v3.2-or:incident_postmortem:1:v47646ee259:r4,framed_user_prompt_role,pair_deltas,deepseek-v3.2-or,incident_postmortem,Incident postmortem,"A background job retried failed invoice emails too aggressively and sent duplicates to 31,000 customers.",,,framed_user_prompt_role:deepseek-v3.2-or:incident_postmortem:1:v47646ee259:r4,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:deepseek-v3.2-or:incident_postmortem:1:v47646ee259:r4::a,framed_user_prompt_role:deepseek-v3.2-or:incident_postmortem:1:v47646ee259:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_01-48-28Z__hash-adc847d791d1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_01-48-28Z__hash-adc847d791d1,left,right,framed_user_prompt_role:deepseek-v3.2-or:incident_postmortem:1:v47646ee259:r4::a,framed_user_prompt_role:deepseek-v3.2-or:incident_postmortem:1:v47646ee259:r4::b,tie,0.0
139,framed_user_prompt_role:framed_user_prompt_role:kimi-k2.5-or:translation:1:v03e84e5180:r2,framed_user_prompt_role,pair_deltas,kimi-k2.5-or,translation,Translation,从可视化地图看，东方国家对比特币的态度比西方更为保守，占全球主体的国家仍在观望数字货币合法性，代表“黑天鹅风险”依旧很大。,,,framed_user_prompt_role:kimi-k2.5-or:translation:1:v03e84e5180:r2,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:kimi-k2.5-or:translation:1:v03e84e5180:r2::a,framed_user_prompt_role:kimi-k2.5-or:translation:1:v03e84e5180:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_02-38-43Z__hash-3f81c47527c7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_02-38-43Z__hash-3f81c47527c7,right,left,framed_user_prompt_role:kimi-k2.5-or:translation:1:v03e84e5180:r2::b,framed_user_prompt_role:kimi-k2.5-or:translation:1:v03e84e5180:r2::a,tie,0.0
140,framed_user_prompt_role:framed_user_prompt_role:gpt-5.4-mini-or:grant_proposal_abstract:29:v23bce24756:r2,framed_user_prompt_role,pair_deltas,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,trust calibration in AI-assisted procurement,,,framed_user_prompt_role:gpt-5.4-mini-or:grant_proposal_abstract:29:v23bce24756:r2,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:gpt-5.4-mini-or:grant_proposal_abstract:29:v23bce24756:r2::a,framed_user_prompt_role:gpt-5.4-mini-or:grant_proposal_abstract:29:v23bce24756:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__gpt-5.4-mini-or__2026-06-21_00-41-18Z__hash-dd4659338406,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__gpt-5.4-mini-or__2026-06-21_00-41-18Z__hash-dd4659338406,right,left,framed_user_prompt_role:gpt-5.4-mini-or:grant_proposal_abstract:29:v23bce24756:r2::b,framed_user_prompt_role:gpt-5.4-mini-or:grant_proposal_abstract:29:v23bce24756:r2::a,tie,0.0
141,framed_user_prompt_role:framed_user_prompt_role:qwen3.6-plus-or:grant_proposal_abstract:25:vbf93c2a3ff:r7,framed_user_prompt_role,pair_deltas,qwen3.6-plus-or,grant_proposal_abstract,Grant abstract,equipment-sharing dashboards for university research labs,,,framed_user_prompt_role:qwen3.6-plus-or:grant_proposal_abstract:25:vbf93c2a3ff:r7,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:qwen3.6-plus-or:grant_proposal_abstract:25:vbf93c2a3ff:r7::a,framed_user_prompt_role:qwen3.6-plus-or:grant_proposal_abstract:25:vbf93c2a3ff:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__qwen3.6-plus-or__2026-06-21_04-27-47Z__hash-3c7f4afc0797,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__qwen3.6-plus-or__2026-06-21_04-27-47Z__hash-3c7f4afc0797,right,left,framed_user_prompt_role:qwen3.6-plus-or:grant_proposal_abstract:25:vbf93c2a3ff:r7::b,framed_user_prompt_role:qwen3.6-plus-or:grant_proposal_abstract:25:vbf93c2a3ff:r7::a,role_strong,1.0
142,framed_user_prompt_role:framed_user_prompt_role:qwen3.6-plus-or:translation:2:vcb8b5bec42:r2,framed_user_prompt_role,pair_deltas,qwen3.6-plus-or,translation,Translation,应越南共产党中央委员会总书记阮富仲、越南社会主义共和国主席陈大光、老挝人民革命党中央委员会总书记、老挝人民民主共和国主席本扬邀请。,,,framed_user_prompt_role:qwen3.6-plus-or:translation:2:vcb8b5bec42:r2,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:qwen3.6-plus-or:translation:2:vcb8b5bec42:r2::a,framed_user_prompt_role:qwen3.6-plus-or:translation:2:vcb8b5bec42:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__qwen3.6-plus-or__2026-06-21_02-24-53Z__hash-22a3fad454a1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__qwen3.6-plus-or__2026-06-21_02-24-53Z__hash-22a3fad454a1,right,left,framed_user_prompt_role:qwen3.6-plus-or:translation:2:vcb8b5bec42:r2::b,framed_user_prompt_role:qwen3.6-plus-or:translation:2:vcb8b5bec42:r2::a,role_weak,-1.0
143,framed_user_prompt_role:framed_user_prompt_role:qwen3.5-9b-or:translation:9:v17ceca2fec:r8,framed_user_prompt_role,pair_deltas,qwen3.5-9b-or,translation,Translation,澳洲统计局(ABS)数据显示，今年第二季度，全澳房屋价值平均上涨1.5%至2%，年增3.5%，创自2013年3月以来最低年增率。,,,framed_user_prompt_role:qwen3.5-9b-or:translation:9:v17ceca2fec:r8,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:qwen3.5-9b-or:translation:9:v17ceca2fec:r8::a,framed_user_prompt_role:qwen3.5-9b-or:translation:9:v17ceca2fec:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__qwen3.5-9b-or__2026-06-21_05-55-24Z__hash-aa0ad1c2fefb,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__qwen3.5-9b-or__2026-06-21_05-55-24Z__hash-aa0ad1c2fefb,left,right,framed_user_prompt_role:qwen3.5-9b-or:translation:9:v17ceca2fec:r8::a,framed_user_prompt_role:qwen3.5-9b-or:translation:9:v17ceca2fec:r8::b,role_weak,-1.0
144,framed_user_prompt_role:framed_user_prompt_role:gpt-5.4-mini-or:incident_postmortem:2:vb3b68aa1d6:r9,framed_user_prompt_role,pair_deltas,gpt-5.4-mini-or,incident_postmortem,Incident postmortem,A search index rebuild dropped filters for accessibility needs in a housing assistance portal.,,,framed_user_prompt_role:gpt-5.4-mini-or:incident_postmortem:2:vb3b68aa1d6:r9,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:gpt-5.4-mini-or:incident_postmortem:2:vb3b68aa1d6:r9::a,framed_user_prompt_role:gpt-5.4-mini-or:incident_postmortem:2:vb3b68aa1d6:r9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_prompt_role__gpt-5.4-mini-or__2026-06-21_04-36-24Z__hash-93257a984d7a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_prompt_role__gpt-5.4-mini-or__2026-06-21_04-36-24Z__hash-93257a984d7a,left,right,framed_user_prompt_role:gpt-5.4-mini-or:incident_postmortem:2:vb3b68aa1d6:r9::a,framed_user_prompt_role:gpt-5.4-mini-or:incident_postmortem:2:vb3b68aa1d6:r9::b,tie,0.0
145,framed_user_prompt_role:framed_user_prompt_role:qwen3.6-plus-or:essay:29:v8f585fc281:r4,framed_user_prompt_role,pair_deltas,qwen3.6-plus-or,essay,Essay writing,Workplaces should give employees the right to disconnect after hours,,,framed_user_prompt_role:qwen3.6-plus-or:essay:29:v8f585fc281:r4,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:qwen3.6-plus-or:essay:29:v8f585fc281:r4::a,framed_user_prompt_role:qwen3.6-plus-or:essay:29:v8f585fc281:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__qwen3.6-plus-or__2026-06-21_00-42-13Z__hash-7fcf259cbef2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__qwen3.6-plus-or__2026-06-21_00-42-13Z__hash-7fcf259cbef2,right,left,framed_user_prompt_role:qwen3.6-plus-or:essay:29:v8f585fc281:r4::b,framed_user_prompt_role:qwen3.6-plus-or:essay:29:v8f585fc281:r4::a,role_strong,1.0
146,framed_user_prompt_role:framed_user_prompt_role:qwen3.5-9b-or:translation:1:v03e84e5180:r3,framed_user_prompt_role,pair_deltas,qwen3.5-9b-or,translation,Translation,从可视化地图看，东方国家对比特币的态度比西方更为保守，占全球主体的国家仍在观望数字货币合法性，代表“黑天鹅风险”依旧很大。,,,framed_user_prompt_role:qwen3.5-9b-or:translation:1:v03e84e5180:r3,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:qwen3.5-9b-or:translation:1:v03e84e5180:r3::a,framed_user_prompt_role:qwen3.5-9b-or:translation:1:v03e84e5180:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__qwen3.5-9b-or__2026-06-21_02-17-45Z__hash-039550f5396a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__qwen3.5-9b-or__2026-06-21_02-17-45Z__hash-039550f5396a,right,left,framed_user_prompt_role:qwen3.5-9b-or:translation:1:v03e84e5180:r3::b,framed_user_prompt_role:qwen3.5-9b-or:translation:1:v03e84e5180:r3::a,role_strong,1.0
147,framed_user_prompt_role:framed_user_prompt_role:qwen3.6-plus-or:incident_postmortem:11:v6cb90261e1:r2,framed_user_prompt_role,pair_deltas,qwen3.6-plus-or,incident_postmortem,Incident postmortem,"A metrics exporter crashed after a library upgrade, leaving dashboards flat during an incident.",,,framed_user_prompt_role:qwen3.6-plus-or:incident_postmortem:11:v6cb90261e1:r2,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:qwen3.6-plus-or:incident_postmortem:11:v6cb90261e1:r2::a,framed_user_prompt_role:qwen3.6-plus-or:incident_postmortem:11:v6cb90261e1:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_prompt_role__qwen3.6-plus-or__2026-06-21_01-45-08Z__hash-4e0f8f7f6e3f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_prompt_role__qwen3.6-plus-or__2026-06-21_01-45-08Z__hash-4e0f8f7f6e3f,right,left,framed_user_prompt_role:qwen3.6-plus-or:incident_postmortem:11:v6cb90261e1:r2::b,framed_user_prompt_role:qwen3.6-plus-or:incident_postmortem:11:v6cb90261e1:r2::a,tie,0.0
148,framed_user_prompt_role:framed_user_prompt_role:glm-5.1-or:grant_proposal_abstract:17:vba76f2d9da:r9,framed_user_prompt_role,pair_deltas,glm-5.1-or,grant_proposal_abstract,Grant abstract,mental-health triage chat for crisis hotlines,,,framed_user_prompt_role:glm-5.1-or:grant_proposal_abstract:17:vba76f2d9da:r9,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:glm-5.1-or:grant_proposal_abstract:17:vba76f2d9da:r9::a,framed_user_prompt_role:glm-5.1-or:grant_proposal_abstract:17:vba76f2d9da:r9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__glm-5.1-or__2026-06-21_04-25-57Z__hash-b87630d97fe2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__glm-5.1-or__2026-06-21_04-25-57Z__hash-b87630d97fe2,right,left,framed_user_prompt_role:glm-5.1-or:grant_proposal_abstract:17:vba76f2d9da:r9::b,framed_user_prompt_role:glm-5.1-or:grant_proposal_abstract:17:vba76f2d9da:r9::a,role_strong,1.0
149,framed_user_prompt_role:framed_user_prompt_role:mimo-v25-pro-or:grant_proposal_abstract:4:vfec62295b4:r0,framed_user_prompt_role,pair_deltas,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,flood-risk mapping for coastal fishing communities,,,framed_user_prompt_role:mimo-v25-pro-or:grant_proposal_abstract:4:vfec62295b4:r0,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:mimo-v25-pro-or:grant_proposal_abstract:4:vfec62295b4:r0::a,framed_user_prompt_role:mimo-v25-pro-or:grant_proposal_abstract:4:vfec62295b4:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__mimo-v25-pro-or__2026-06-21_01-15-51Z__hash-3d27f85ee0cf,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__mimo-v25-pro-or__2026-06-21_01-15-51Z__hash-3d27f85ee0cf,right,left,framed_user_prompt_role:mimo-v25-pro-or:grant_proposal_abstract:4:vfec62295b4:r0::b,framed_user_prompt_role:mimo-v25-pro-or:grant_proposal_abstract:4:vfec62295b4:r0::a,role_weak,-1.0
150,framed_user_prompt_role:framed_user_prompt_role:gpt-5.4-mini-or:incident_postmortem:25:vb1c0508eca:r9,framed_user_prompt_role,pair_deltas,gpt-5.4-mini-or,incident_postmortem,Incident postmortem,A deployment changed a JSON field name and caused support ticket categorization to fail overnight.,,,framed_user_prompt_role:gpt-5.4-mini-or:incident_postmortem:25:vb1c0508eca:r9,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:gpt-5.4-mini-or:incident_postmortem:25:vb1c0508eca:r9::a,framed_user_prompt_role:gpt-5.4-mini-or:incident_postmortem:25:vb1c0508eca:r9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_prompt_role__gpt-5.4-mini-or__2026-06-21_04-36-24Z__hash-93257a984d7a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_prompt_role__gpt-5.4-mini-or__2026-06-21_04-36-24Z__hash-93257a984d7a,left,right,framed_user_prompt_role:gpt-5.4-mini-or:incident_postmortem:25:vb1c0508eca:r9::a,framed_user_prompt_role:gpt-5.4-mini-or:incident_postmortem:25:vb1c0508eca:r9::b,role_weak,-1.0
151,framed_user_prompt_role:framed_user_prompt_role:kimi-k2.5-or:essay:8:v191bd28e15:r5,framed_user_prompt_role,pair_deltas,kimi-k2.5-or,essay,Essay writing,Employers should offer paid family leave,,,framed_user_prompt_role:kimi-k2.5-or:essay:8:v191bd28e15:r5,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:kimi-k2.5-or:essay:8:v191bd28e15:r5::a,framed_user_prompt_role:kimi-k2.5-or:essay:8:v191bd28e15:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_04-08-02Z__hash-b26912f9c9f0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_04-08-02Z__hash-b26912f9c9f0,left,right,framed_user_prompt_role:kimi-k2.5-or:essay:8:v191bd28e15:r5::a,framed_user_prompt_role:kimi-k2.5-or:essay:8:v191bd28e15:r5::b,tie,0.0
152,framed_user_prompt_role:framed_user_prompt_role:mimo-v25-pro-or:translation:4:v9ae32029ef:r2,framed_user_prompt_role,pair_deltas,mimo-v25-pro-or,translation,Translation,看到这样的数据，让人不禁有些瞠目结舌，根据苏宁金融研究院的统计数据显示，1996年中国居民杠杆率只有3%，2008年也仅为18%，但是自2008年以来居民杠杆率开始呈现迅速增长态势，短短六年间翻了一倍，达到36.4%。到了2017年三季度居民杠杆率已经高达48.6%。,,,framed_user_prompt_role:mimo-v25-pro-or:translation:4:v9ae32029ef:r2,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:mimo-v25-pro-or:translation:4:v9ae32029ef:r2::a,framed_user_prompt_role:mimo-v25-pro-or:translation:4:v9ae32029ef:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__mimo-v25-pro-or__2026-06-21_02-38-28Z__hash-e570a8f605ed,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__mimo-v25-pro-or__2026-06-21_02-38-28Z__hash-e570a8f605ed,left,right,framed_user_prompt_role:mimo-v25-pro-or:translation:4:v9ae32029ef:r2::a,framed_user_prompt_role:mimo-v25-pro-or:translation:4:v9ae32029ef:r2::b,role_weak,-1.0
153,framed_user_prompt_role:framed_user_prompt_role:glm-5.1-or:grant_proposal_abstract:17:vba76f2d9da:r2,framed_user_prompt_role,pair_deltas,glm-5.1-or,grant_proposal_abstract,Grant abstract,mental-health triage chat for crisis hotlines,,,framed_user_prompt_role:glm-5.1-or:grant_proposal_abstract:17:vba76f2d9da:r2,role_strong,role_weak,user_strong,user_normal,framed_user_prompt_role:glm-5.1-or:grant_proposal_abstract:17:vba76f2d9da:r2::a,framed_user_prompt_role:glm-5.1-or:grant_proposal_abstract:17:vba76f2d9da:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__glm-5.1-or__2026-06-21_01-11-31Z__hash-155bcb1e2fb4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__glm-5.1-or__2026-06-21_01-11-31Z__hash-155bcb1e2fb4,right,left,framed_user_prompt_role:glm-5.1-or:grant_proposal_abstract:17:vba76f2d9da:r2::b,framed_user_prompt_role:glm-5.1-or:grant_proposal_abstract:17:vba76f2d9da:r2::a,role_strong,1.0
