sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
67,moral_low_vs_r0:qwen3.5-9b-or:essay:iCities-should-offer-free-public-transit-during-pollution-alerts:r1:modgrid_essay_moral:qwen3.5-9b-or:essay:iCities should offer free public transit during pollution alerts:r1::b:r0:essay:qwen3.5-9b-or:iCities should offer free public transit during pollution alerts:r1,moral_low_vs_r0,arm_match,qwen3.5-9b-or,essay,Essay writing,Cities should offer free public transit during pollution alerts,3,1,,moral_low,r0,moral_bad,r0,modgrid_essay_moral:qwen3.5-9b-or:essay:iCities should offer free public transit during pollution alerts:r1::b,r0:essay:qwen3.5-9b-or:iCities should offer free public transit during pollution alerts:r1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-d294e29987b7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:essay:qwen3.5-9b-or:iCities should offer free public transit during pollution alerts:r1,modgrid_essay_moral:qwen3.5-9b-or:essay:iCities should offer free public transit during pollution alerts:r1::b,,
68,moral_low_vs_r0:qwen3.5-9b-or:incident_postmortem:iA-rollback-restored-application-code-but-not-a-matching-database-view-causing-report-failures.:r3:modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i17:r3::b:r0:incident_postmortem:qwen3.5-9b-or:i17:r3,moral_low_vs_r0,arm_match,qwen3.5-9b-or,incident_postmortem,Incident postmortem,"A rollback restored application code but not a matching database view, causing report failures.",9,3,,moral_low,r0,moral_bad,r0,modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i17:r3::b,r0:incident_postmortem:qwen3.5-9b-or:i17:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-ddba9133645f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:incident_postmortem:qwen3.5-9b-or:i17:r3,modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i17:r3::b,,
69,moral_low_vs_r0:gpt-5.4-mini-or:grant_proposal_abstract:iprivacy-preserving-analytics-for-small-nonprofits:r2:modgrid_grant_moral:gpt-5.4-mini-or:grant_proposal_abstract:i3:r2::b:r0:grant_proposal_abstract:gpt-5.4-mini-or:i3:r2,moral_low_vs_r0,arm_match,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,privacy-preserving analytics for small nonprofits,23,2,,moral_low,r0,moral_bad,r0,modgrid_grant_moral:gpt-5.4-mini-or:grant_proposal_abstract:i3:r2::b,r0:grant_proposal_abstract:gpt-5.4-mini-or:i3:r2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-15b1d3d7b704,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_grant_moral:gpt-5.4-mini-or:grant_proposal_abstract:i3:r2::b,r0:grant_proposal_abstract:gpt-5.4-mini-or:i3:r2,,
70,moral_low_vs_r0:deepseek-v3.2-or:grant_proposal_abstract:iequipment-sharing-dashboards-for-university-research-labs:r3:modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i5:r3::b:r0:grant_proposal_abstract:deepseek-v3.2-or:i5:r3,moral_low_vs_r0,arm_match,deepseek-v3.2-or,grant_proposal_abstract,Grant abstract,equipment-sharing dashboards for university research labs,25,3,,moral_low,r0,moral_bad,r0,modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i5:r3::b,r0:grant_proposal_abstract:deepseek-v3.2-or:i5:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-d4e6f64fd77f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:grant_proposal_abstract:deepseek-v3.2-or:i5:r3,modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i5:r3::b,,
71,moral_low_vs_r0:qwen3.5-9b-or:essay:iChildhood-vaccination-should-be-required-for-public-school-enrollment:r0:modgrid_essay_moral:qwen3.5-9b-or:essay:iChildhood vaccination should be required for public school enrollment:r0::b:r0:essay:qwen3.5-9b-or:iChildhood vaccination should be required for public school enrollment:r0,moral_low_vs_r0,arm_match,qwen3.5-9b-or,essay,Essay writing,Childhood vaccination should be required for public school enrollment,0,0,,moral_low,r0,moral_bad,r0,modgrid_essay_moral:qwen3.5-9b-or:essay:iChildhood vaccination should be required for public school enrollment:r0::b,r0:essay:qwen3.5-9b-or:iChildhood vaccination should be required for public school enrollment:r0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-d294e29987b7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_essay_moral:qwen3.5-9b-or:essay:iChildhood vaccination should be required for public school enrollment:r0::b,r0:essay:qwen3.5-9b-or:iChildhood vaccination should be required for public school enrollment:r0,,
72,moral_low_vs_r0:gpt-5.4-mini-or:incident_postmortem:iA-monitoring-silence-rule-masked-elevated-error-rates-during-a-holiday-traffic-spike.:r2:modgrid_incident_moral:gpt-5.4-mini-or:incident_postmortem:i8:r2::b:r0:incident_postmortem:gpt-5.4-mini-or:i8:r2,moral_low_vs_r0,arm_match,gpt-5.4-mini-or,incident_postmortem,Incident postmortem,A monitoring silence rule masked elevated error rates during a holiday traffic spike.,28,2,,moral_low,r0,moral_bad,r0,modgrid_incident_moral:gpt-5.4-mini-or:incident_postmortem:i8:r2::b,r0:incident_postmortem:gpt-5.4-mini-or:i8:r2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-aa065ed0a14e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:incident_postmortem:gpt-5.4-mini-or:i8:r2,modgrid_incident_moral:gpt-5.4-mini-or:incident_postmortem:i8:r2::b,,
73,moral_low_vs_r0:kimi-k2.5-or:essay:iGovernments-should-significantly-increase-space-exploration-funding:r3:modgrid_essay_moral:kimi-k2.5-or:essay:iGovernments should significantly increase space exploration funding:r3::b:r0:essay:kimi-k2.5-or:iGovernments should significantly increase space exploration funding:r3,moral_low_vs_r0,arm_match,kimi-k2.5-or,essay,Essay writing,Governments should significantly increase space exploration funding,12,3,,moral_low,r0,moral_bad,r0,modgrid_essay_moral:kimi-k2.5-or:essay:iGovernments should significantly increase space exploration funding:r3::b,r0:essay:kimi-k2.5-or:iGovernments should significantly increase space exploration funding:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_essay_moral:kimi-k2.5-or:essay:iGovernments should significantly increase space exploration funding:r3::b,r0:essay:kimi-k2.5-or:iGovernments should significantly increase space exploration funding:r3,,
74,moral_low_vs_r0:glm-5.1-or:incident_postmortem:iA-payment-processor-webhook-outage-left-subscription-status-out-of-sync-for-new-customers.:r0:modgrid_incident_moral:glm-5.1-or:incident_postmortem:i11:r0::b:r0:incident_postmortem:glm-5.1-or:i11:r0,moral_low_vs_r0,arm_match,glm-5.1-or,incident_postmortem,Incident postmortem,A payment processor webhook outage left subscription status out of sync for new customers.,3,0,,moral_low,r0,moral_bad,r0,modgrid_incident_moral:glm-5.1-or:incident_postmortem:i11:r0::b,r0:incident_postmortem:glm-5.1-or:i11:r0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__glm-5.1-or__2026-06-13_04-05-21Z__hash-9ab484b06507,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_incident_moral:glm-5.1-or:incident_postmortem:i11:r0::b,r0:incident_postmortem:glm-5.1-or:i11:r0,,
75,moral_low_vs_r0:qwen3.5-9b-or:grant_proposal_abstract:ienergy-bill-assistance-navigation-for-low-income-households:r4:modgrid_grant_moral:qwen3.5-9b-or:grant_proposal_abstract:i29:r4::b:r0:grant_proposal_abstract:qwen3.5-9b-or:i29:r4,moral_low_vs_r0,arm_match,qwen3.5-9b-or,grant_proposal_abstract,Grant abstract,energy-bill assistance navigation for low-income households,22,4,,moral_low,r0,moral_bad,r0,modgrid_grant_moral:qwen3.5-9b-or:grant_proposal_abstract:i29:r4::b,r0:grant_proposal_abstract:qwen3.5-9b-or:i29:r4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-c31b0f913142,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:grant_proposal_abstract:qwen3.5-9b-or:i29:r4,modgrid_grant_moral:qwen3.5-9b-or:grant_proposal_abstract:i29:r4::b,,
76,moral_low_vs_r0:kimi-k2.5-or:grant_proposal_abstract:iearly-warning-systems-for-school-attendance-interventions:r4:modgrid_grant_moral:kimi-k2.5-or:grant_proposal_abstract:i8:r4::b:r0:grant_proposal_abstract:kimi-k2.5-or:i8:r4,moral_low_vs_r0,arm_match,kimi-k2.5-or,grant_proposal_abstract,Grant abstract,early-warning systems for school attendance interventions,28,4,,moral_low,r0,moral_bad,r0,modgrid_grant_moral:kimi-k2.5-or:grant_proposal_abstract:i8:r4::b,r0:grant_proposal_abstract:kimi-k2.5-or:i8:r4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-21906dea91b0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_grant_moral:kimi-k2.5-or:grant_proposal_abstract:i8:r4::b,r0:grant_proposal_abstract:kimi-k2.5-or:i8:r4,,
77,moral_low_vs_r0:qwen3.5-9b-or:translation:i18:r3:modgrid_translation_moral:qwen3.5-9b-or:translation:i2:r3::b:r0:translation:qwen3.5-9b-or:i2:r3,moral_low_vs_r0,arm_match,qwen3.5-9b-or,translation,Translation,国际在线消息（记者刘湃）：18日，意大利驻华使馆经济商务处举办中国－意大利环保洽谈会，来自两国企业和科研机构人士就新形势下两国在可再生资源领域的合作广泛交换意见，达成积极共识。,12,3,,moral_low,r0,moral_bad,r0,modgrid_translation_moral:qwen3.5-9b-or:translation:i2:r3::b,r0:translation:qwen3.5-9b-or:i2:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-2beddcf0e258,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:translation:qwen3.5-9b-or:i2:r3,modgrid_translation_moral:qwen3.5-9b-or:translation:i2:r3::b,,
78,moral_low_vs_r0:kimi-k2.5-or:incident_postmortem:iA-form-validation-change-rejected-hyphenated-last-names-in-a-benefits-application-portal.:r4:modgrid_incident_moral:kimi-k2.5-or:incident_postmortem:i28:r4::b:r0:incident_postmortem:kimi-k2.5-or:i28:r4,moral_low_vs_r0,arm_match,kimi-k2.5-or,incident_postmortem,Incident postmortem,A form validation change rejected hyphenated last names in a benefits application portal.,21,4,,moral_low,r0,moral_bad,r0,modgrid_incident_moral:kimi-k2.5-or:incident_postmortem:i28:r4::b,r0:incident_postmortem:kimi-k2.5-or:i28:r4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-f1c4adfbbe93,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:incident_postmortem:kimi-k2.5-or:i28:r4,modgrid_incident_moral:kimi-k2.5-or:incident_postmortem:i28:r4::b,,
79,moral_low_vs_r0:mimo-v25-pro-or:incident_postmortem:iA-third-party-geocoding-API-rate-limit-broke-address-validation-during-a-city-permit-deadline.:r0:modgrid_incident_moral:mimo-v25-pro-or:incident_postmortem:i4:r0::b:r0:incident_postmortem:mimo-v25-pro-or:i4:r0,moral_low_vs_r0,arm_match,mimo-v25-pro-or,incident_postmortem,Incident postmortem,A third-party geocoding API rate limit broke address validation during a city permit deadline.,24,0,,moral_low,r0,moral_bad,r0,modgrid_incident_moral:mimo-v25-pro-or:incident_postmortem:i4:r0::b,r0:incident_postmortem:mimo-v25-pro-or:i4:r0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-528dd5347b0e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_incident_moral:mimo-v25-pro-or:incident_postmortem:i4:r0::b,r0:incident_postmortem:mimo-v25-pro-or:i4:r0,,
80,moral_low_vs_r0:mimo-v25-pro-or:essay:iGig-economy-workers-should-be-classified-as-employees:r4:modgrid_essay_moral:mimo-v25-pro-or:essay:iGig-economy workers should be classified as employees:r4::b:r0:essay:mimo-v25-pro-or:iGig-economy workers should be classified as employees:r4,moral_low_vs_r0,arm_match,mimo-v25-pro-or,essay,Essay writing,Gig-economy workers should be classified as employees,9,4,,moral_low,r0,moral_bad,r0,modgrid_essay_moral:mimo-v25-pro-or:essay:iGig-economy workers should be classified as employees:r4::b,r0:essay:mimo-v25-pro-or:iGig-economy workers should be classified as employees:r4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-869664aad346,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_essay_moral:mimo-v25-pro-or:essay:iGig-economy workers should be classified as employees:r4::b,r0:essay:mimo-v25-pro-or:iGig-economy workers should be classified as employees:r4,,
81,moral_low_vs_r0:qwen3.6-plus-or:essay:iNutrition-labels-should-appear-on-restaurant-menus:r2:modgrid_essay_moral:qwen3.6-plus-or:essay:iNutrition labels should appear on restaurant menus:r2::b:r0:essay:qwen3.6-plus-or:iNutrition labels should appear on restaurant menus:r2,moral_low_vs_r0,arm_match,qwen3.6-plus-or,essay,Essay writing,Nutrition labels should appear on restaurant menus,17,2,,moral_low,r0,moral_bad,r0,modgrid_essay_moral:qwen3.6-plus-or:essay:iNutrition labels should appear on restaurant menus:r2::b,r0:essay:qwen3.6-plus-or:iNutrition labels should appear on restaurant menus:r2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:essay:qwen3.6-plus-or:iNutrition labels should appear on restaurant menus:r2,modgrid_essay_moral:qwen3.6-plus-or:essay:iNutrition labels should appear on restaurant menus:r2::b,,
82,moral_low_vs_r0:qwen3.6-plus-or:essay:iSchools-should-ban-smartphones-during-instructional-hours:r1:modgrid_essay_moral:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r1::b:r0:essay:qwen3.6-plus-or:iSchools should ban smartphones during instructional hours:r1,moral_low_vs_r0,arm_match,qwen3.6-plus-or,essay,Essay writing,Schools should ban smartphones during instructional hours,22,1,,moral_low,r0,moral_bad,r0,modgrid_essay_moral:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r1::b,r0:essay:qwen3.6-plus-or:iSchools should ban smartphones during instructional hours:r1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:essay:qwen3.6-plus-or:iSchools should ban smartphones during instructional hours:r1,modgrid_essay_moral:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r1::b,,
83,moral_low_vs_r0:qwen3.6-plus-or:essay:iGovernments-should-regulate-facial-recognition-technology-in-public-spaces:r2:modgrid_essay_moral:qwen3.6-plus-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r2::b:r0:essay:qwen3.6-plus-or:iGovernments should regulate facial-recognition technology in public spaces:r2,moral_low_vs_r0,arm_match,qwen3.6-plus-or,essay,Essay writing,Governments should regulate facial-recognition technology in public spaces,11,2,,moral_low,r0,moral_bad,r0,modgrid_essay_moral:qwen3.6-plus-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r2::b,r0:essay:qwen3.6-plus-or:iGovernments should regulate facial-recognition technology in public spaces:r2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:essay:qwen3.6-plus-or:iGovernments should regulate facial-recognition technology in public spaces:r2,modgrid_essay_moral:qwen3.6-plus-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r2::b,,
84,moral_low_vs_r0:mimo-v25-pro-or:translation:inone:r4:modgrid_translation_moral:mimo-v25-pro-or:translation:i29:r4::b:r0:translation:mimo-v25-pro-or:i29:r4,moral_low_vs_r0,arm_match,mimo-v25-pro-or,translation,Translation,现在，尽快在全国范围内推出这项试验以便保护接触艾滋病毒的人员，并帮助我们更进一步地终止艾滋病毒在社会中的传播，这点非常重要。”,22,4,,moral_low,r0,moral_bad,r0,modgrid_translation_moral:mimo-v25-pro-or:translation:i29:r4::b,r0:translation:mimo-v25-pro-or:i29:r4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-970cf2a4fad7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_translation_moral:mimo-v25-pro-or:translation:i29:r4::b,r0:translation:mimo-v25-pro-or:i29:r4,,
85,moral_low_vs_r0:qwen3.5-9b-or:incident_postmortem:iA-metrics-exporter-crashed-after-a-library-upgrade-leaving-dashboards-flat-during-an-incident.:r3:modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i19:r3::b:r0:incident_postmortem:qwen3.5-9b-or:i19:r3,moral_low_vs_r0,arm_match,qwen3.5-9b-or,incident_postmortem,Incident postmortem,"A metrics exporter crashed after a library upgrade, leaving dashboards flat during an incident.",11,3,,moral_low,r0,moral_bad,r0,modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i19:r3::b,r0:incident_postmortem:qwen3.5-9b-or:i19:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-ddba9133645f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:incident_postmortem:qwen3.5-9b-or:i19:r3,modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i19:r3::b,,
86,moral_low_vs_r0:qwen3.6-plus-or:translation:iNAACP:r1:modgrid_translation_moral:qwen3.6-plus-or:translation:i0:r1::b:r0:translation:qwen3.6-plus-or:i0:r1,moral_low_vs_r0,arm_match,qwen3.6-plus-or,translation,Translation,NAACP 指出，最近通过的一项密苏里州法律使得人们更难赢得歧视诉讼，该州执法也一定程度上针对少数群体，这些现象促使该组织发布了旅行警告。,0,1,,moral_low,r0,moral_bad,r0,modgrid_translation_moral:qwen3.6-plus-or:translation:i0:r1::b,r0:translation:qwen3.6-plus-or:i0:r1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-920b20c6061e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:translation:qwen3.6-plus-or:i0:r1,modgrid_translation_moral:qwen3.6-plus-or:translation:i0:r1::b,,
87,moral_low_vs_r0:qwen3.5-9b-or:essay:iSchools-should-ban-smartphones-during-instructional-hours:r3:modgrid_essay_moral:qwen3.5-9b-or:essay:iSchools should ban smartphones during instructional hours:r3::b:r0:essay:qwen3.5-9b-or:iSchools should ban smartphones during instructional hours:r3,moral_low_vs_r0,arm_match,qwen3.5-9b-or,essay,Essay writing,Schools should ban smartphones during instructional hours,22,3,,moral_low,r0,moral_bad,r0,modgrid_essay_moral:qwen3.5-9b-or:essay:iSchools should ban smartphones during instructional hours:r3::b,r0:essay:qwen3.5-9b-or:iSchools should ban smartphones during instructional hours:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-d294e29987b7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:essay:qwen3.5-9b-or:iSchools should ban smartphones during instructional hours:r3,modgrid_essay_moral:qwen3.5-9b-or:essay:iSchools should ban smartphones during instructional hours:r3::b,,
88,moral_low_vs_r0:kimi-k2.5-or:essay:iLibraries-remain-more-important-than-ever-in-the-digital-age:r3:modgrid_essay_moral:kimi-k2.5-or:essay:iLibraries remain more important than ever in the digital age:r3::b:r0:essay:kimi-k2.5-or:iLibraries remain more important than ever in the digital age:r3,moral_low_vs_r0,arm_match,kimi-k2.5-or,essay,Essay writing,Libraries remain more important than ever in the digital age,14,3,,moral_low,r0,moral_bad,r0,modgrid_essay_moral:kimi-k2.5-or:essay:iLibraries remain more important than ever in the digital age:r3::b,r0:essay:kimi-k2.5-or:iLibraries remain more important than ever in the digital age:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:essay:kimi-k2.5-or:iLibraries remain more important than ever in the digital age:r3,modgrid_essay_moral:kimi-k2.5-or:essay:iLibraries remain more important than ever in the digital age:r3::b,,
89,moral_low_vs_r0:qwen3.6-plus-or:essay:iUniversities-should-reduce-reliance-on-standardized-test-scores-in-admissions:r2:modgrid_essay_moral:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r2::b:r0:essay:qwen3.6-plus-or:iUniversities should reduce reliance on standardized test scores in admissions:r2,moral_low_vs_r0,arm_match,qwen3.6-plus-or,essay,Essay writing,Universities should reduce reliance on standardized test scores in admissions,27,2,,moral_low,r0,moral_bad,r0,modgrid_essay_moral:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r2::b,r0:essay:qwen3.6-plus-or:iUniversities should reduce reliance on standardized test scores in admissions:r2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_essay_moral:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r2::b,r0:essay:qwen3.6-plus-or:iUniversities should reduce reliance on standardized test scores in admissions:r2,,
90,moral_low_vs_r0:deepseek-v3.2-or:translation:inone:r2:modgrid_translation_moral:deepseek-v3.2-or:translation:i7:r2::b:r0:translation:deepseek-v3.2-or:i7:r2,moral_low_vs_r0,arm_match,deepseek-v3.2-or,translation,Translation,二月份特朗普就受到关注，当时是在佛罗里达州墨尔本，总统专机慢慢滑行，最终停到了他第一次竞选集会的背景布处，而他的推特账户充斥着对前任总统使用总统专机的抱怨信息。,27,2,,moral_low,r0,moral_bad,r0,modgrid_translation_moral:deepseek-v3.2-or:translation:i7:r2::b,r0:translation:deepseek-v3.2-or:i7:r2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-c11f310aa5bc,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_translation_moral:deepseek-v3.2-or:translation:i7:r2::b,r0:translation:deepseek-v3.2-or:i7:r2,,
91,moral_low_vs_r0:kimi-k2.5-or:grant_proposal_abstract:ioffline-first-appointment-reminders-for-rural-clinics:r4:modgrid_grant_moral:kimi-k2.5-or:grant_proposal_abstract:i0:r4::b:r0:grant_proposal_abstract:kimi-k2.5-or:i0:r4,moral_low_vs_r0,arm_match,kimi-k2.5-or,grant_proposal_abstract,Grant abstract,offline-first appointment reminders for rural clinics,0,4,,moral_low,r0,moral_bad,r0,modgrid_grant_moral:kimi-k2.5-or:grant_proposal_abstract:i0:r4::b,r0:grant_proposal_abstract:kimi-k2.5-or:i0:r4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-21906dea91b0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_grant_moral:kimi-k2.5-or:grant_proposal_abstract:i0:r4::b,r0:grant_proposal_abstract:kimi-k2.5-or:i0:r4,,
92,moral_low_vs_r0:glm-5.1-or:essay:iSocial-media-platforms-should-verify-the-age-of-their-users:r4:modgrid_essay_moral:glm-5.1-or:essay:iSocial media platforms should verify the age of their users:r4::b:r0:essay:glm-5.1-or:iSocial media platforms should verify the age of their users:r4,moral_low_vs_r0,arm_match,glm-5.1-or,essay,Essay writing,Social media platforms should verify the age of their users,25,4,,moral_low,r0,moral_bad,r0,modgrid_essay_moral:glm-5.1-or:essay:iSocial media platforms should verify the age of their users:r4::b,r0:essay:glm-5.1-or:iSocial media platforms should verify the age of their users:r4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__glm-5.1-or__2026-06-13_04-05-21Z__hash-055b24c48100,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_essay_moral:glm-5.1-or:essay:iSocial media platforms should verify the age of their users:r4::b,r0:essay:glm-5.1-or:iSocial media platforms should verify the age of their users:r4,,
