run_id,run_dir,actor,actor_label,task,task_label,pair_uid,panel_winner_condition,complete,n_valid_vote_rows
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:25:vdea17ba5f4:r9,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:26:ved6557fd7d:r5,user_normal,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:26:ved6557fd7d:r6,user_normal,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:26:ved6557fd7d:r7,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:26:ved6557fd7d:r8,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:26:ved6557fd7d:r9,user_normal,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:27:vf40b0f55ae:r5,user_strong,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:27:vf40b0f55ae:r6,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:27:vf40b0f55ae:r7,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:27:vf40b0f55ae:r8,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:27:vf40b0f55ae:r9,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:28:v64a54fc137:r5,user_strong,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:28:v64a54fc137:r6,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:28:v64a54fc137:r7,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:28:v64a54fc137:r8,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:28:v64a54fc137:r9,user_strong,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:29:ve9b570ce18:r5,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:29:ve9b570ce18:r6,user_strong,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:29:ve9b570ce18:r7,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:29:ve9b570ce18:r8,tie,True,6
translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_prompt_role__deepseek-v3.2-or__2026-06-21_06-20-25Z__hash-384f340decd4,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,framed_user_prompt_role:deepseek-v3.2-or:translation:29:ve9b570ce18:r9,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:0:v15c052f567:r0,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:0:v15c052f567:r1,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:0:v15c052f567:r2,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:0:v15c052f567:r3,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:0:v15c052f567:r4,user_normal,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:1:vfe3d8ee317:r0,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:1:vfe3d8ee317:r1,user_normal,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:1:vfe3d8ee317:r2,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:1:vfe3d8ee317:r3,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:1:vfe3d8ee317:r4,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:2:vb8c0e5a344:r0,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:2:vb8c0e5a344:r1,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:2:vb8c0e5a344:r2,user_normal,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:2:vb8c0e5a344:r3,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:2:vb8c0e5a344:r4,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:3:v06ec274fa5:r0,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:3:v06ec274fa5:r1,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:3:v06ec274fa5:r2,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:3:v06ec274fa5:r3,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:3:v06ec274fa5:r4,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:4:vf14310e3d9:r0,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:4:vf14310e3d9:r1,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:4:vf14310e3d9:r2,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:4:vf14310e3d9:r3,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:4:vf14310e3d9:r4,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:5:v55f9f05276:r0,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:5:v55f9f05276:r1,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:5:v55f9f05276:r2,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:5:v55f9f05276:r3,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:5:v55f9f05276:r4,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:6:v856adc948f:r0,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:6:v856adc948f:r1,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:6:v856adc948f:r2,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:6:v856adc948f:r3,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:6:v856adc948f:r4,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:7:v7bb2d93fe0:r0,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:7:v7bb2d93fe0:r1,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:7:v7bb2d93fe0:r2,user_normal,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:7:v7bb2d93fe0:r3,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:7:v7bb2d93fe0:r4,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:8:v191bd28e15:r0,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:8:v191bd28e15:r1,user_strong,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:8:v191bd28e15:r2,user_normal,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:8:v191bd28e15:r3,user_normal,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:8:v191bd28e15:r4,tie,True,6
essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_prompt_role__glm-5.1-or__2026-06-21_00-41-30Z__hash-c642903312de,glm-5.1-or,GLM-5.1,essay,Essay writing,framed_user_prompt_role:glm-5.1-or:essay:9:v37991b2141:r0,tie,True,6
