sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
83,amount:modgrid_essay_amount:qwen3.6-plus-or:essay:iCollege athletes should be paid for their work:r6,amount,pair_deltas,qwen3.6-plus-or,essay,Essay writing,College athletes should be paid for their work,5,6,modgrid_essay_amount:qwen3.6-plus-or:essay:iCollege athletes should be paid for their work:r6,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:qwen3.6-plus-or:essay:iCollege athletes should be paid for their work:r6::a,modgrid_essay_amount:qwen3.6-plus-or:essay:iCollege athletes should be paid for their work:r6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-a2a0a3701bac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-a2a0a3701bac,right,left,modgrid_essay_amount:qwen3.6-plus-or:essay:iCollege athletes should be paid for their work:r6::b,modgrid_essay_amount:qwen3.6-plus-or:essay:iCollege athletes should be paid for their work:r6::a,amount_high,1.0
84,amount:modgrid_translation_amount:mimo-v25-pro-or:translation:i22:r1,amount,pair_deltas,mimo-v25-pro-or,translation,Translation,另外惠工路和万达广场两条步行街的园林绿化、景观地铺进行了提档升级，种植乔木约300株，改造地铺4万平方米，提升了南坪商圈形象；,15,1,modgrid_translation_amount:mimo-v25-pro-or:translation:i22:r1,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:mimo-v25-pro-or:translation:i22:r1::a,modgrid_translation_amount:mimo-v25-pro-or:translation:i22:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__mimo-v25-pro-or__2026-06-15_07-47-03Z__hash-3ccc3475f6f1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__mimo-v25-pro-or__2026-06-15_07-47-03Z__hash-3ccc3475f6f1,left,right,modgrid_translation_amount:mimo-v25-pro-or:translation:i22:r1::a,modgrid_translation_amount:mimo-v25-pro-or:translation:i22:r1::b,amount_high,1.0
85,amount:modgrid_incident_amount:qwen3.5-9b-or:incident_postmortem:i3:r3,amount,pair_deltas,qwen3.5-9b-or,incident_postmortem,Incident postmortem,A cache invalidation bug showed stale medication refill statuses in a clinic portal for two hours.,23,3,modgrid_incident_amount:qwen3.5-9b-or:incident_postmortem:i3:r3,amount_high,amount_low,amount_high,amount_low,modgrid_incident_amount:qwen3.5-9b-or:incident_postmortem:i3:r3::a,modgrid_incident_amount:qwen3.5-9b-or:incident_postmortem:i3:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount__qwen3.5-9b-or__2026-06-15_07-47-11Z__hash-4061af8ab188,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount__qwen3.5-9b-or__2026-06-15_07-47-11Z__hash-4061af8ab188,right,left,modgrid_incident_amount:qwen3.5-9b-or:incident_postmortem:i3:r3::b,modgrid_incident_amount:qwen3.5-9b-or:incident_postmortem:i3:r3::a,amount_low,-1.0
86,amount:modgrid_translation_amount:qwen3.6-plus-or:translation:i11:r1,amount,pair_deltas,qwen3.6-plus-or,translation,Translation,浙江吉利控股集团27日宣布与欧洲基金公司Cevian Capital达成一致，将收购其持有的沃尔沃集团（AB Volvo）8847万股的A股股票和7877万股的B股股票。,3,1,modgrid_translation_amount:qwen3.6-plus-or:translation:i11:r1,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:qwen3.6-plus-or:translation:i11:r1::a,modgrid_translation_amount:qwen3.6-plus-or:translation:i11:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__qwen3.6-plus-or__2026-06-15_07-47-19Z__hash-0ddf6def37b9,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__qwen3.6-plus-or__2026-06-15_07-47-19Z__hash-0ddf6def37b9,right,left,modgrid_translation_amount:qwen3.6-plus-or:translation:i11:r1::b,modgrid_translation_amount:qwen3.6-plus-or:translation:i11:r1::a,tie,0.0
87,amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r1,amount,pair_deltas,qwen3.5-9b-or,essay,Essay writing,Companies should adopt four-day work weeks where feasible,6,1,modgrid_essay_amount:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r1,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r1::a,modgrid_essay_amount:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__qwen3.5-9b-or__2026-06-15_07-47-11Z__hash-bac9aafdab8f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__qwen3.5-9b-or__2026-06-15_07-47-11Z__hash-bac9aafdab8f,right,left,modgrid_essay_amount:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r1::b,modgrid_essay_amount:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r1::a,tie,0.0
88,amount:modgrid_essay_amount:kimi-k2.5-or:essay:iSchools should ban smartphones during instructional hours:r9,amount,pair_deltas,kimi-k2.5-or,essay,Essay writing,Schools should ban smartphones during instructional hours,22,9,modgrid_essay_amount:kimi-k2.5-or:essay:iSchools should ban smartphones during instructional hours:r9,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:kimi-k2.5-or:essay:iSchools should ban smartphones during instructional hours:r9::a,modgrid_essay_amount:kimi-k2.5-or:essay:iSchools should ban smartphones during instructional hours:r9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-f5686566945b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-f5686566945b,right,left,modgrid_essay_amount:kimi-k2.5-or:essay:iSchools should ban smartphones during instructional hours:r9::b,modgrid_essay_amount:kimi-k2.5-or:essay:iSchools should ban smartphones during instructional hours:r9::a,tie,0.0
89,amount:modgrid_essay_amount:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r8,amount,pair_deltas,qwen3.6-plus-or,essay,Essay writing,Gig-economy workers should be classified as employees,9,8,modgrid_essay_amount:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r8,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r8::a,modgrid_essay_amount:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-a2a0a3701bac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-a2a0a3701bac,left,right,modgrid_essay_amount:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r8::a,modgrid_essay_amount:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r8::b,tie,0.0
90,amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i24:r5,amount,pair_deltas,deepseek-v3.2-or,translation,Translation,《大鱼海棠》原作者梁旋，21岁从清华大学热能动力专业肄业，和好友张春一起创立了彼岸天，2008年获得联创策源百万美金的风险投资，启动了动画电影处女作《大鱼海棠》。,17,5,modgrid_translation_amount:deepseek-v3.2-or:translation:i24:r5,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:deepseek-v3.2-or:translation:i24:r5::a,modgrid_translation_amount:deepseek-v3.2-or:translation:i24:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-8262a277543d,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-8262a277543d,left,right,modgrid_translation_amount:deepseek-v3.2-or:translation:i24:r5::a,modgrid_translation_amount:deepseek-v3.2-or:translation:i24:r5::b,amount_low,-1.0
91,amount:modgrid_grant_amount:kimi-k2.5-or:grant_proposal_abstract:i22:r6,amount,pair_deltas,kimi-k2.5-or,grant_proposal_abstract,Grant abstract,water-quality testing kits for tribal lands,15,6,modgrid_grant_amount:kimi-k2.5-or:grant_proposal_abstract:i22:r6,amount_high,amount_low,amount_high,amount_low,modgrid_grant_amount:kimi-k2.5-or:grant_proposal_abstract:i22:r6::a,modgrid_grant_amount:kimi-k2.5-or:grant_proposal_abstract:i22:r6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__kimi-k2.5-or__2026-06-15_02-42-17Z__hash-3af08b37ed78,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__kimi-k2.5-or__2026-06-15_02-42-17Z__hash-3af08b37ed78,left,right,modgrid_grant_amount:kimi-k2.5-or:grant_proposal_abstract:i22:r6::a,modgrid_grant_amount:kimi-k2.5-or:grant_proposal_abstract:i22:r6::b,tie,0.0
92,amount:modgrid_essay_amount:glm-5.1-or:essay:iNutrition labels should appear on restaurant menus:r2,amount,pair_deltas,glm-5.1-or,essay,Essay writing,Nutrition labels should appear on restaurant menus,17,2,modgrid_essay_amount:glm-5.1-or:essay:iNutrition labels should appear on restaurant menus:r2,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:glm-5.1-or:essay:iNutrition labels should appear on restaurant menus:r2::a,modgrid_essay_amount:glm-5.1-or:essay:iNutrition labels should appear on restaurant menus:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__glm-5.1-or__2026-06-15_16-11-13Z__hash-a01ab234f473,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__glm-5.1-or__2026-06-15_16-11-13Z__hash-a01ab234f473,left,right,modgrid_essay_amount:glm-5.1-or:essay:iNutrition labels should appear on restaurant menus:r2::a,modgrid_essay_amount:glm-5.1-or:essay:iNutrition labels should appear on restaurant menus:r2::b,amount_high,1.0
93,amount:modgrid_essay_amount:gpt-5.4-mini-or:essay:iChildhood vaccination should be required for public school enrollment:r6,amount,pair_deltas,gpt-5.4-mini-or,essay,Essay writing,Childhood vaccination should be required for public school enrollment,0,6,modgrid_essay_amount:gpt-5.4-mini-or:essay:iChildhood vaccination should be required for public school enrollment:r6,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:gpt-5.4-mini-or:essay:iChildhood vaccination should be required for public school enrollment:r6::a,modgrid_essay_amount:gpt-5.4-mini-or:essay:iChildhood vaccination should be required for public school enrollment:r6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-2d1e6b975cb2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-2d1e6b975cb2,right,left,modgrid_essay_amount:gpt-5.4-mini-or:essay:iChildhood vaccination should be required for public school enrollment:r6::b,modgrid_essay_amount:gpt-5.4-mini-or:essay:iChildhood vaccination should be required for public school enrollment:r6::a,tie,0.0
94,amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i26:r3,amount,pair_deltas,qwen3.5-9b-or,grant_proposal_abstract,Grant abstract,open textbook adaptation for vocational training,19,3,modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i26:r3,amount_high,amount_low,amount_high,amount_low,modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i26:r3::a,modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i26:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount__qwen3.5-9b-or__2026-06-15_07-47-11Z__hash-6ce796d75b3f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount__qwen3.5-9b-or__2026-06-15_07-47-11Z__hash-6ce796d75b3f,left,right,modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i26:r3::a,modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i26:r3::b,tie,0.0
95,amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0,amount,pair_deltas,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,restorative-justice case tracking for youth diversion programs,14,0,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0,amount_high,amount_low,amount_high,amount_low,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0::a,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount__mimo-v25-pro-or__2026-06-15_07-47-03Z__hash-f7b81ddbb82e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount__mimo-v25-pro-or__2026-06-15_07-47-03Z__hash-f7b81ddbb82e,left,right,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0::a,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0::b,tie,0.0
96,amount:modgrid_essay_amount:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r3,amount,pair_deltas,deepseek-v3.2-or,essay,Essay writing,Governments should significantly increase space exploration funding,12,3,modgrid_essay_amount:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r3,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r3::a,modgrid_essay_amount:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__deepseek-v3.2-or__2026-06-15_07-45-46Z__hash-5c0f5c9a6374,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__deepseek-v3.2-or__2026-06-15_07-45-46Z__hash-5c0f5c9a6374,left,right,modgrid_essay_amount:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r3::a,modgrid_essay_amount:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r3::b,amount_low,-1.0
97,amount:modgrid_essay_amount:kimi-k2.5-or:essay:iCompanies should disclose the carbon footprint of their products:r9,amount,pair_deltas,kimi-k2.5-or,essay,Essay writing,Companies should disclose the carbon footprint of their products,7,9,modgrid_essay_amount:kimi-k2.5-or:essay:iCompanies should disclose the carbon footprint of their products:r9,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:kimi-k2.5-or:essay:iCompanies should disclose the carbon footprint of their products:r9::a,modgrid_essay_amount:kimi-k2.5-or:essay:iCompanies should disclose the carbon footprint of their products:r9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-f5686566945b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-f5686566945b,left,right,modgrid_essay_amount:kimi-k2.5-or:essay:iCompanies should disclose the carbon footprint of their products:r9::a,modgrid_essay_amount:kimi-k2.5-or:essay:iCompanies should disclose the carbon footprint of their products:r9::b,amount_high,1.0
98,amount:modgrid_incident_amount:qwen3.6-plus-or:incident_postmortem:i5:r1,amount,pair_deltas,qwen3.6-plus-or,incident_postmortem,Incident postmortem,A deployment changed a JSON field name and caused support ticket categorization to fail overnight.,25,1,modgrid_incident_amount:qwen3.6-plus-or:incident_postmortem:i5:r1,amount_high,amount_low,amount_high,amount_low,modgrid_incident_amount:qwen3.6-plus-or:incident_postmortem:i5:r1::a,modgrid_incident_amount:qwen3.6-plus-or:incident_postmortem:i5:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount__qwen3.6-plus-or__2026-06-15_07-47-20Z__hash-4517f5f11cca,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount__qwen3.6-plus-or__2026-06-15_07-47-20Z__hash-4517f5f11cca,right,left,modgrid_incident_amount:qwen3.6-plus-or:incident_postmortem:i5:r1::b,modgrid_incident_amount:qwen3.6-plus-or:incident_postmortem:i5:r1::a,tie,0.0
99,amount:modgrid_translation_amount:mimo-v25-pro-or:translation:i9:r0,amount,pair_deltas,mimo-v25-pro-or,translation,Translation,2 月份，Convercent 从 Sapphire Ventures 和 Tola Capital 等公司筹集了 1000 万美元的资金，其总资本上升至 4700 万美元。,29,0,modgrid_translation_amount:mimo-v25-pro-or:translation:i9:r0,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:mimo-v25-pro-or:translation:i9:r0::a,modgrid_translation_amount:mimo-v25-pro-or:translation:i9:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__mimo-v25-pro-or__2026-06-15_07-47-03Z__hash-3ccc3475f6f1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__mimo-v25-pro-or__2026-06-15_07-47-03Z__hash-3ccc3475f6f1,left,right,modgrid_translation_amount:mimo-v25-pro-or:translation:i9:r0::a,modgrid_translation_amount:mimo-v25-pro-or:translation:i9:r0::b,tie,0.0
100,amount:modgrid_essay_amount:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r6,amount,pair_deltas,glm-5.1-or,essay,Essay writing,Companies should adopt four-day work weeks where feasible,6,6,modgrid_essay_amount:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r6,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r6::a,modgrid_essay_amount:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-aaf52a4356d2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-aaf52a4356d2,left,right,modgrid_essay_amount:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r6::a,modgrid_essay_amount:glm-5.1-or:essay:iCompanies should adopt four-day work weeks where feasible:r6::b,tie,0.0
101,amount:modgrid_translation_amount:glm-5.1-or:translation:i17:r7,amount,pair_deltas,glm-5.1-or,translation,Translation,澳洲统计局(ABS)数据显示，今年第二季度，全澳房屋价值平均上涨1.5%至2%，年增3.5%，创自2013年3月以来最低年增率。,9,7,modgrid_translation_amount:glm-5.1-or:translation:i17:r7,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:glm-5.1-or:translation:i17:r7::a,modgrid_translation_amount:glm-5.1-or:translation:i17:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-ae93a74b2b19,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-ae93a74b2b19,left,right,modgrid_translation_amount:glm-5.1-or:translation:i17:r7::a,modgrid_translation_amount:glm-5.1-or:translation:i17:r7::b,tie,0.0
102,amount:modgrid_translation_amount:gpt-5.4-mini-or:translation:i5:r3,amount,pair_deltas,gpt-5.4-mini-or,translation,Translation,性爱机器人的兴起带来很多不安——不仅仅是取代了真实的人类关系——而且卑躬屈膝的女性特征以及在冷艳（解读为：抗拒）法拉身上抽动的强奸暗示是最令人担忧的。,25,3,modgrid_translation_amount:gpt-5.4-mini-or:translation:i5:r3,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:gpt-5.4-mini-or:translation:i5:r3::a,modgrid_translation_amount:gpt-5.4-mini-or:translation:i5:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__gpt-5.4-mini-or__2026-06-15_07-46-28Z__hash-4bc9bc9cae1b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__gpt-5.4-mini-or__2026-06-15_07-46-28Z__hash-4bc9bc9cae1b,left,right,modgrid_translation_amount:gpt-5.4-mini-or:translation:i5:r3::a,modgrid_translation_amount:gpt-5.4-mini-or:translation:i5:r3::b,tie,0.0
103,amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i15:r1,amount,pair_deltas,qwen3.5-9b-or,grant_proposal_abstract,Grant abstract,food-bank inventory forecasting for regional networks,7,1,modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i15:r1,amount_high,amount_low,amount_high,amount_low,modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i15:r1::a,modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i15:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount__qwen3.5-9b-or__2026-06-15_07-47-11Z__hash-6ce796d75b3f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount__qwen3.5-9b-or__2026-06-15_07-47-11Z__hash-6ce796d75b3f,right,left,modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i15:r1::b,modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i15:r1::a,amount_high,1.0
104,amount:modgrid_essay_amount:deepseek-v3.2-or:essay:iLocal news outlets should receive public funding:r0,amount,pair_deltas,deepseek-v3.2-or,essay,Essay writing,Local news outlets should receive public funding,15,0,modgrid_essay_amount:deepseek-v3.2-or:essay:iLocal news outlets should receive public funding:r0,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:deepseek-v3.2-or:essay:iLocal news outlets should receive public funding:r0::a,modgrid_essay_amount:deepseek-v3.2-or:essay:iLocal news outlets should receive public funding:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__deepseek-v3.2-or__2026-06-15_07-45-46Z__hash-5c0f5c9a6374,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__deepseek-v3.2-or__2026-06-15_07-45-46Z__hash-5c0f5c9a6374,left,right,modgrid_essay_amount:deepseek-v3.2-or:essay:iLocal news outlets should receive public funding:r0::a,modgrid_essay_amount:deepseek-v3.2-or:essay:iLocal news outlets should receive public funding:r0::b,tie,0.0
105,amount:modgrid_translation_amount:qwen3.6-plus-or:translation:i23:r3,amount,pair_deltas,qwen3.6-plus-or,translation,Translation,该种不治之症为约 130 万名美国人和约30万英国人带来生活影响，导致胃痉挛和腹胀、经常性或出血性腹泻、体重减轻和极度疲倦等。,16,3,modgrid_translation_amount:qwen3.6-plus-or:translation:i23:r3,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:qwen3.6-plus-or:translation:i23:r3::a,modgrid_translation_amount:qwen3.6-plus-or:translation:i23:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__qwen3.6-plus-or__2026-06-15_07-47-19Z__hash-0ddf6def37b9,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__qwen3.6-plus-or__2026-06-15_07-47-19Z__hash-0ddf6def37b9,left,right,modgrid_translation_amount:qwen3.6-plus-or:translation:i23:r3::a,modgrid_translation_amount:qwen3.6-plus-or:translation:i23:r3::b,amount_low,-1.0
106,amount:modgrid_essay_amount:glm-5.1-or:essay:iCollege athletes should be paid for their work:r5,amount,pair_deltas,glm-5.1-or,essay,Essay writing,College athletes should be paid for their work,5,5,modgrid_essay_amount:glm-5.1-or:essay:iCollege athletes should be paid for their work:r5,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:glm-5.1-or:essay:iCollege athletes should be paid for their work:r5::a,modgrid_essay_amount:glm-5.1-or:essay:iCollege athletes should be paid for their work:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-aaf52a4356d2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-aaf52a4356d2,right,left,modgrid_essay_amount:glm-5.1-or:essay:iCollege athletes should be paid for their work:r5::b,modgrid_essay_amount:glm-5.1-or:essay:iCollege athletes should be paid for their work:r5::a,amount_low,-1.0
