sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
47,direct_instruction:framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i23:r2:ve70387d79ca2,direct_instruction,pair_deltas,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,volunteer-coordination platforms for disaster response,16,2,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i23:r2:ve70387d79ca2,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i23:r2:ve70387d79ca2::a,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i23:r2:ve70387d79ca2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__gpt-5.4-mini-or__2026-06-13_23-03-02Z__hash-aa907ff00c9a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__gpt-5.4-mini-or__2026-06-13_23-03-02Z__hash-aa907ff00c9a,right,left,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i23:r2:ve70387d79ca2::b,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i23:r2:ve70387d79ca2::a,tie,0.0
48,direct_instruction:framed_user_strong_headroom:gpt-5.4-mini-or:essay:iLibraries remain more important than ever in the digital age:r0:vfe71d4717035,direct_instruction,pair_deltas,gpt-5.4-mini-or,essay,Essay writing,Libraries remain more important than ever in the digital age,14,0,framed_user_strong_headroom:gpt-5.4-mini-or:essay:iLibraries remain more important than ever in the digital age:r0:vfe71d4717035,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:gpt-5.4-mini-or:essay:iLibraries remain more important than ever in the digital age:r0:vfe71d4717035::a,framed_user_strong_headroom:gpt-5.4-mini-or:essay:iLibraries remain more important than ever in the digital age:r0:vfe71d4717035::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__gpt-5.4-mini-or__2026-06-13_23-03-02Z__hash-94336358d62c,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__gpt-5.4-mini-or__2026-06-13_23-03-02Z__hash-94336358d62c,right,left,framed_user_strong_headroom:gpt-5.4-mini-or:essay:iLibraries remain more important than ever in the digital age:r0:vfe71d4717035::b,framed_user_strong_headroom:gpt-5.4-mini-or:essay:iLibraries remain more important than ever in the digital age:r0:vfe71d4717035::a,tie,0.0
49,direct_instruction:framed_user_strong_headroom:kimi-k2.5-or:translation:i26:r2:blockblock02:v30961d2bc873,direct_instruction,pair_deltas,kimi-k2.5-or,translation,Translation,这位北爱尔兰人去年带领隔壁的阿彻菲尔德·林克斯挺进了决赛，但最终输给了保罗·伊尔斯。他现在为该新会场工作，代表俱乐部创始人兼首席执行官杰瑞·萨尔瓦蒂担任赛事大使。,19,2,framed_user_strong_headroom:kimi-k2.5-or:translation:i26:r2:blockblock02:v30961d2bc873,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:kimi-k2.5-or:translation:i26:r2:blockblock02:v30961d2bc873::a,framed_user_strong_headroom:kimi-k2.5-or:translation:i26:r2:blockblock02:v30961d2bc873::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_strong_headroom__repeat-block02__kimi-k2.5-or__2026-06-14_21-57-19Z__hash-4d414eaae2bb,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_strong_headroom__repeat-block02__kimi-k2.5-or__2026-06-14_21-57-19Z__hash-4d414eaae2bb,right,left,framed_user_strong_headroom:kimi-k2.5-or:translation:i26:r2:blockblock02:v30961d2bc873::b,framed_user_strong_headroom:kimi-k2.5-or:translation:i26:r2:blockblock02:v30961d2bc873::a,direct_low,-1.0
50,direct_instruction:framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i24:r3:v6fad108226bf,direct_instruction,pair_deltas,glm-5.1-or,incident_postmortem,Incident postmortem,A new spam filter quarantined legitimate password reset emails for several enterprise domains.,17,3,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i24:r3:v6fad108226bf,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i24:r3:v6fad108226bf::a,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i24:r3:v6fad108226bf::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__glm-5.1-or__2026-06-13_23-03-11Z__hash-933e2e44fa7a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__glm-5.1-or__2026-06-13_23-03-11Z__hash-933e2e44fa7a,left,right,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i24:r3:v6fad108226bf::a,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i24:r3:v6fad108226bf::b,direct_high,1.0
51,direct_instruction:framed_user_strong_headroom:mimo-v25-pro-or:grant_proposal_abstract:i6:r4:va952801cd8d2,direct_instruction,pair_deltas,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,multilingual emergency communication templates,26,4,framed_user_strong_headroom:mimo-v25-pro-or:grant_proposal_abstract:i6:r4:va952801cd8d2,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:mimo-v25-pro-or:grant_proposal_abstract:i6:r4:va952801cd8d2::a,framed_user_strong_headroom:mimo-v25-pro-or:grant_proposal_abstract:i6:r4:va952801cd8d2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__mimo-v25-pro-or__2026-06-13_23-03-49Z__hash-86350741ab27,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__mimo-v25-pro-or__2026-06-13_23-03-49Z__hash-86350741ab27,right,left,framed_user_strong_headroom:mimo-v25-pro-or:grant_proposal_abstract:i6:r4:va952801cd8d2::b,framed_user_strong_headroom:mimo-v25-pro-or:grant_proposal_abstract:i6:r4:va952801cd8d2::a,tie,0.0
52,direct_instruction:framed_user_strong_headroom:deepseek-v3.2-or:grant_proposal_abstract:i28:r2:blockblock01:vd5b5f6e95dd8,direct_instruction,pair_deltas,deepseek-v3.2-or,grant_proposal_abstract,Grant abstract,language-preservation archives for indigenous communities,21,2,framed_user_strong_headroom:deepseek-v3.2-or:grant_proposal_abstract:i28:r2:blockblock01:vd5b5f6e95dd8,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:deepseek-v3.2-or:grant_proposal_abstract:i28:r2:blockblock01:vd5b5f6e95dd8::a,framed_user_strong_headroom:deepseek-v3.2-or:grant_proposal_abstract:i28:r2:blockblock01:vd5b5f6e95dd8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__repeat-block01__deepseek-v3.2-or__2026-06-14_20-08-45Z__hash-f215c7ce129c,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__repeat-block01__deepseek-v3.2-or__2026-06-14_20-08-45Z__hash-f215c7ce129c,right,left,framed_user_strong_headroom:deepseek-v3.2-or:grant_proposal_abstract:i28:r2:blockblock01:vd5b5f6e95dd8::b,framed_user_strong_headroom:deepseek-v3.2-or:grant_proposal_abstract:i28:r2:blockblock01:vd5b5f6e95dd8::a,tie,0.0
53,direct_instruction:framed_user_strong_headroom:kimi-k2.5-or:incident_postmortem:i0:r1:blockblock01:v6e591cea6141,direct_instruction,pair_deltas,kimi-k2.5-or,incident_postmortem,Incident postmortem,A feature flag rollout caused 18 percent of mobile users to see blank account balances for 42 minutes.,0,1,framed_user_strong_headroom:kimi-k2.5-or:incident_postmortem:i0:r1:blockblock01:v6e591cea6141,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:kimi-k2.5-or:incident_postmortem:i0:r1:blockblock01:v6e591cea6141::a,framed_user_strong_headroom:kimi-k2.5-or:incident_postmortem:i0:r1:blockblock01:v6e591cea6141::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__repeat-block01__kimi-k2.5-or__2026-06-14_20-09-19Z__hash-01e8d4689c55,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__repeat-block01__kimi-k2.5-or__2026-06-14_20-09-19Z__hash-01e8d4689c55,left,right,framed_user_strong_headroom:kimi-k2.5-or:incident_postmortem:i0:r1:blockblock01:v6e591cea6141::a,framed_user_strong_headroom:kimi-k2.5-or:incident_postmortem:i0:r1:blockblock01:v6e591cea6141::b,direct_high,1.0
54,direct_instruction:framed_user_strong_headroom:gpt-5.4-mini-or:translation:i6:r0:blockblock02:vd928c3ad5b2a,direct_instruction,pair_deltas,gpt-5.4-mini-or,translation,Translation,吉尔伯托·罗德里格斯·欧华拉（达米安·阿尔卡扎饰）是卡利集团的领导人，米格尔·罗德里格斯·欧华拉（弗朗西斯科·丹尼斯饰）是卡利集团的智囊，Pacho Herrera帕乔·赫雷拉（阿尔伯托·阿曼饰）负责运营墨西哥的网络，彻普·圣克鲁斯·伦敦诺（佩佩·拉帕佐特饰）负责纽约的运营。,26,0,framed_user_strong_headroom:gpt-5.4-mini-or:translation:i6:r0:blockblock02:vd928c3ad5b2a,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:gpt-5.4-mini-or:translation:i6:r0:blockblock02:vd928c3ad5b2a::a,framed_user_strong_headroom:gpt-5.4-mini-or:translation:i6:r0:blockblock02:vd928c3ad5b2a::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_strong_headroom__repeat-block02__gpt-5.4-mini-or__2026-06-14_21-56-57Z__hash-a88d0406967d,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_strong_headroom__repeat-block02__gpt-5.4-mini-or__2026-06-14_21-56-57Z__hash-a88d0406967d,left,right,framed_user_strong_headroom:gpt-5.4-mini-or:translation:i6:r0:blockblock02:vd928c3ad5b2a::a,framed_user_strong_headroom:gpt-5.4-mini-or:translation:i6:r0:blockblock02:vd928c3ad5b2a::b,tie,0.0
55,direct_instruction:framed_user_strong_headroom:kimi-k2.5-or:grant_proposal_abstract:i27:r2:blockblock01:va9ee3cf455b6,direct_instruction,pair_deltas,kimi-k2.5-or,grant_proposal_abstract,Grant abstract,antibiotic-stewardship dashboards for community hospitals,20,2,framed_user_strong_headroom:kimi-k2.5-or:grant_proposal_abstract:i27:r2:blockblock01:va9ee3cf455b6,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:kimi-k2.5-or:grant_proposal_abstract:i27:r2:blockblock01:va9ee3cf455b6::a,framed_user_strong_headroom:kimi-k2.5-or:grant_proposal_abstract:i27:r2:blockblock01:va9ee3cf455b6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__repeat-block01__kimi-k2.5-or__2026-06-14_20-09-19Z__hash-fb079e165e9c,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__repeat-block01__kimi-k2.5-or__2026-06-14_20-09-19Z__hash-fb079e165e9c,left,right,framed_user_strong_headroom:kimi-k2.5-or:grant_proposal_abstract:i27:r2:blockblock01:va9ee3cf455b6::a,framed_user_strong_headroom:kimi-k2.5-or:grant_proposal_abstract:i27:r2:blockblock01:va9ee3cf455b6::b,tie,0.0
56,direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:grant_proposal_abstract:i18:r2:v415d0d9b835e,direct_instruction,pair_deltas,qwen3.5-9b-or,grant_proposal_abstract,Grant abstract,digital-literacy curricula for older refugees,10,2,framed_user_strong_headroom:qwen3.5-9b-or:grant_proposal_abstract:i18:r2:v415d0d9b835e,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:qwen3.5-9b-or:grant_proposal_abstract:i18:r2:v415d0d9b835e::a,framed_user_strong_headroom:qwen3.5-9b-or:grant_proposal_abstract:i18:r2:v415d0d9b835e::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__qwen3.5-9b-or__2026-06-13_23-04-02Z__hash-180404408ed5,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__qwen3.5-9b-or__2026-06-13_23-04-02Z__hash-180404408ed5,left,right,framed_user_strong_headroom:qwen3.5-9b-or:grant_proposal_abstract:i18:r2:v415d0d9b835e::a,framed_user_strong_headroom:qwen3.5-9b-or:grant_proposal_abstract:i18:r2:v415d0d9b835e::b,direct_high,1.0
57,direct_instruction:framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i22:r4:v0787660045e7,direct_instruction,pair_deltas,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,water-quality testing kits for tribal lands,15,4,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i22:r4:v0787660045e7,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i22:r4:v0787660045e7::a,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i22:r4:v0787660045e7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__gpt-5.4-mini-or__2026-06-13_23-03-02Z__hash-aa907ff00c9a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__gpt-5.4-mini-or__2026-06-13_23-03-02Z__hash-aa907ff00c9a,right,left,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i22:r4:v0787660045e7::b,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i22:r4:v0787660045e7::a,tie,0.0
58,direct_instruction:framed_user_strong_headroom:deepseek-v3.2-or:incident_postmortem:i20:r0:v2dfdb2280358,direct_instruction,pair_deltas,deepseek-v3.2-or,incident_postmortem,Incident postmortem,A localization fallback showed English-only emergency notices to Spanish-language users.,13,0,framed_user_strong_headroom:deepseek-v3.2-or:incident_postmortem:i20:r0:v2dfdb2280358,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:deepseek-v3.2-or:incident_postmortem:i20:r0:v2dfdb2280358::a,framed_user_strong_headroom:deepseek-v3.2-or:incident_postmortem:i20:r0:v2dfdb2280358::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__deepseek-v3.2-or__2026-06-13_23-02-51Z__hash-e1f10a72ce83,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__deepseek-v3.2-or__2026-06-13_23-02-51Z__hash-e1f10a72ce83,right,left,framed_user_strong_headroom:deepseek-v3.2-or:incident_postmortem:i20:r0:v2dfdb2280358::b,framed_user_strong_headroom:deepseek-v3.2-or:incident_postmortem:i20:r0:v2dfdb2280358::a,direct_high,1.0
59,direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:essay:iHigh schools should start the day later to match teenage sleep patterns:r0:blockblock01:v13f87c253d03,direct_instruction,pair_deltas,qwen3.5-9b-or,essay,Essay writing,High schools should start the day later to match teenage sleep patterns,13,0,framed_user_strong_headroom:qwen3.5-9b-or:essay:iHigh schools should start the day later to match teenage sleep patterns:r0:blockblock01:v13f87c253d03,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:qwen3.5-9b-or:essay:iHigh schools should start the day later to match teenage sleep patterns:r0:blockblock01:v13f87c253d03::a,framed_user_strong_headroom:qwen3.5-9b-or:essay:iHigh schools should start the day later to match teenage sleep patterns:r0:blockblock01:v13f87c253d03::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__repeat-block01__qwen3.5-9b-or__2026-06-14_20-09-37Z__hash-6b5734739f46,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__repeat-block01__qwen3.5-9b-or__2026-06-14_20-09-37Z__hash-6b5734739f46,left,right,framed_user_strong_headroom:qwen3.5-9b-or:essay:iHigh schools should start the day later to match teenage sleep patterns:r0:blockblock01:v13f87c253d03::a,framed_user_strong_headroom:qwen3.5-9b-or:essay:iHigh schools should start the day later to match teenage sleep patterns:r0:blockblock01:v13f87c253d03::b,direct_low,-1.0
60,direct_instruction:framed_user_strong_headroom:gpt-5.4-mini-or:translation:i13:r1:blockblock01:v01ab6c0e02b4,direct_instruction,pair_deltas,gpt-5.4-mini-or,translation,Translation,人类是否可以像实验中的小白鼠一样将体内来自路氏乳杆菌的色氨酸副产物诱导细胞发育，目前尚未可知，但在炎症性肠病患者中发现与色氨酸有关的基因缺陷。,5,1,framed_user_strong_headroom:gpt-5.4-mini-or:translation:i13:r1:blockblock01:v01ab6c0e02b4,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:gpt-5.4-mini-or:translation:i13:r1:blockblock01:v01ab6c0e02b4::a,framed_user_strong_headroom:gpt-5.4-mini-or:translation:i13:r1:blockblock01:v01ab6c0e02b4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_strong_headroom__repeat-block01__gpt-5.4-mini-or__2026-06-14_20-08-56Z__hash-5ef35d57e5eb,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_strong_headroom__repeat-block01__gpt-5.4-mini-or__2026-06-14_20-08-56Z__hash-5ef35d57e5eb,left,right,framed_user_strong_headroom:gpt-5.4-mini-or:translation:i13:r1:blockblock01:v01ab6c0e02b4::a,framed_user_strong_headroom:gpt-5.4-mini-or:translation:i13:r1:blockblock01:v01ab6c0e02b4::b,direct_high,1.0
61,direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:essay:iCompanies should disclose the carbon footprint of their products:r4:v00858ec4a3a5,direct_instruction,pair_deltas,qwen3.5-9b-or,essay,Essay writing,Companies should disclose the carbon footprint of their products,7,4,framed_user_strong_headroom:qwen3.5-9b-or:essay:iCompanies should disclose the carbon footprint of their products:r4:v00858ec4a3a5,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:qwen3.5-9b-or:essay:iCompanies should disclose the carbon footprint of their products:r4:v00858ec4a3a5::a,framed_user_strong_headroom:qwen3.5-9b-or:essay:iCompanies should disclose the carbon footprint of their products:r4:v00858ec4a3a5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__qwen3.5-9b-or__2026-06-13_23-04-01Z__hash-d90fde7953d1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__qwen3.5-9b-or__2026-06-13_23-04-01Z__hash-d90fde7953d1,right,left,framed_user_strong_headroom:qwen3.5-9b-or:essay:iCompanies should disclose the carbon footprint of their products:r4:v00858ec4a3a5::b,framed_user_strong_headroom:qwen3.5-9b-or:essay:iCompanies should disclose the carbon footprint of their products:r4:v00858ec4a3a5::a,tie,0.0
62,direct_instruction:framed_user_strong_headroom:mimo-v25-pro-or:incident_postmortem:i2:r4:v007fb6f78b25,direct_instruction,pair_deltas,mimo-v25-pro-or,incident_postmortem,Incident postmortem,"A database migration locked a table used by checkout, increasing payment failures for 27 minutes.",12,4,framed_user_strong_headroom:mimo-v25-pro-or:incident_postmortem:i2:r4:v007fb6f78b25,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:mimo-v25-pro-or:incident_postmortem:i2:r4:v007fb6f78b25::a,framed_user_strong_headroom:mimo-v25-pro-or:incident_postmortem:i2:r4:v007fb6f78b25::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__mimo-v25-pro-or__2026-06-13_23-03-49Z__hash-d2aa815ed84c,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__mimo-v25-pro-or__2026-06-13_23-03-49Z__hash-d2aa815ed84c,right,left,framed_user_strong_headroom:mimo-v25-pro-or:incident_postmortem:i2:r4:v007fb6f78b25::b,framed_user_strong_headroom:mimo-v25-pro-or:incident_postmortem:i2:r4:v007fb6f78b25::a,tie,0.0
63,direct_instruction:framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i18:r2:va4c322a3d04f,direct_instruction,pair_deltas,glm-5.1-or,incident_postmortem,Incident postmortem,A background cleanup task deleted draft grant applications older than 30 days instead of 90 days.,10,2,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i18:r2:va4c322a3d04f,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i18:r2:va4c322a3d04f::a,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i18:r2:va4c322a3d04f::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__glm-5.1-or__2026-06-13_23-03-11Z__hash-933e2e44fa7a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__glm-5.1-or__2026-06-13_23-03-11Z__hash-933e2e44fa7a,left,right,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i18:r2:va4c322a3d04f::a,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i18:r2:va4c322a3d04f::b,direct_high,1.0
64,direct_instruction:framed_user_strong_headroom:mimo-v25-pro-or:essay:iNational parks should limit daily visitor numbers to protect ecosystems:r1:blockblock01:v95737b5eb949,direct_instruction,pair_deltas,mimo-v25-pro-or,essay,Essay writing,National parks should limit daily visitor numbers to protect ecosystems,16,1,framed_user_strong_headroom:mimo-v25-pro-or:essay:iNational parks should limit daily visitor numbers to protect ecosystems:r1:blockblock01:v95737b5eb949,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:mimo-v25-pro-or:essay:iNational parks should limit daily visitor numbers to protect ecosystems:r1:blockblock01:v95737b5eb949::a,framed_user_strong_headroom:mimo-v25-pro-or:essay:iNational parks should limit daily visitor numbers to protect ecosystems:r1:blockblock01:v95737b5eb949::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__repeat-block01__mimo-v25-pro-or__2026-06-14_20-09-28Z__hash-6506ba0591a1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__repeat-block01__mimo-v25-pro-or__2026-06-14_20-09-28Z__hash-6506ba0591a1,left,right,framed_user_strong_headroom:mimo-v25-pro-or:essay:iNational parks should limit daily visitor numbers to protect ecosystems:r1:blockblock01:v95737b5eb949::a,framed_user_strong_headroom:mimo-v25-pro-or:essay:iNational parks should limit daily visitor numbers to protect ecosystems:r1:blockblock01:v95737b5eb949::b,tie,0.0
65,direct_instruction:framed_user_strong_headroom:mimo-v25-pro-or:incident_postmortem:i23:r2:blockblock01:vf5aa37af30e9,direct_instruction,pair_deltas,mimo-v25-pro-or,incident_postmortem,Incident postmortem,A cron job generated duplicate payroll previews after a daylight saving time shift.,16,2,framed_user_strong_headroom:mimo-v25-pro-or:incident_postmortem:i23:r2:blockblock01:vf5aa37af30e9,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:mimo-v25-pro-or:incident_postmortem:i23:r2:blockblock01:vf5aa37af30e9::a,framed_user_strong_headroom:mimo-v25-pro-or:incident_postmortem:i23:r2:blockblock01:vf5aa37af30e9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__repeat-block01__mimo-v25-pro-or__2026-06-14_20-09-28Z__hash-526c5e921e3f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__repeat-block01__mimo-v25-pro-or__2026-06-14_20-09-28Z__hash-526c5e921e3f,right,left,framed_user_strong_headroom:mimo-v25-pro-or:incident_postmortem:i23:r2:blockblock01:vf5aa37af30e9::b,framed_user_strong_headroom:mimo-v25-pro-or:incident_postmortem:i23:r2:blockblock01:vf5aa37af30e9::a,direct_high,1.0
66,direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i9:r4:v6d42719602e0,direct_instruction,pair_deltas,qwen3.6-plus-or,incident_postmortem,Incident postmortem,A batch import duplicated volunteer shift assignments for a disaster-response nonprofit.,29,4,framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i9:r4:v6d42719602e0,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i9:r4:v6d42719602e0::a,framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i9:r4:v6d42719602e0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__qwen3.6-plus-or__2026-06-13_23-04-12Z__hash-9ae7d4bb2207,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__qwen3.6-plus-or__2026-06-13_23-04-12Z__hash-9ae7d4bb2207,right,left,framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i9:r4:v6d42719602e0::b,framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i9:r4:v6d42719602e0::a,tie,0.0
67,direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r3:blockblock01:v62ace4c1107e,direct_instruction,pair_deltas,qwen3.5-9b-or,essay,Essay writing,Universities should reduce reliance on standardized test scores in admissions,27,3,framed_user_strong_headroom:qwen3.5-9b-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r3:blockblock01:v62ace4c1107e,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:qwen3.5-9b-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r3:blockblock01:v62ace4c1107e::a,framed_user_strong_headroom:qwen3.5-9b-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r3:blockblock01:v62ace4c1107e::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__repeat-block01__qwen3.5-9b-or__2026-06-14_20-09-37Z__hash-6b5734739f46,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__repeat-block01__qwen3.5-9b-or__2026-06-14_20-09-37Z__hash-6b5734739f46,right,left,framed_user_strong_headroom:qwen3.5-9b-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r3:blockblock01:v62ace4c1107e::b,framed_user_strong_headroom:qwen3.5-9b-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r3:blockblock01:v62ace4c1107e::a,direct_low,-1.0
