task,task_label,actor,actor_label,dimension,n_pairs,mean_left_minus_right,pct_left_better,pct_right_better,pct_tie_or_not_applicable
translation,Translation,glm-5.1-or,GLM-5.1,structural_clarity,17,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.7058823529411765
translation,Translation,gpt-5.4-mini-or,GPT-5.4 mini,structural_clarity,17,0.17647058823529413,0.17647058823529413,0.0,0.8235294117647058
translation,Translation,kimi-k2.5-or,Kimi K2.5,structural_clarity,17,0.17647058823529413,0.17647058823529413,0.0,0.8235294117647058
translation,Translation,mimo-v25-pro-or,MiMo V2.5 Pro,structural_clarity,18,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777778
translation,Translation,qwen3.5-9b-or,Qwen3.5 9B,structural_clarity,17,0.0,0.11764705882352941,0.11764705882352941,0.7647058823529411
translation,Translation,qwen3.6-plus-or,Qwen3.6 Plus,structural_clarity,17,0.0,0.058823529411764705,0.058823529411764705,0.8823529411764706
translation,Translation,deepseek-v3.2-or,DeepSeek V3.2,terminology_precision,17,0.17647058823529413,0.23529411764705882,0.058823529411764705,0.7058823529411765
translation,Translation,glm-5.1-or,GLM-5.1,terminology_precision,17,0.11764705882352941,0.23529411764705882,0.11764705882352941,0.6470588235294118
translation,Translation,gpt-5.4-mini-or,GPT-5.4 mini,terminology_precision,17,-0.11764705882352941,0.17647058823529413,0.29411764705882354,0.5294117647058824
translation,Translation,kimi-k2.5-or,Kimi K2.5,terminology_precision,17,0.0,0.11764705882352941,0.11764705882352941,0.7647058823529411
translation,Translation,mimo-v25-pro-or,MiMo V2.5 Pro,terminology_precision,18,-0.1111111111111111,0.05555555555555555,0.16666666666666666,0.7777777777777778
translation,Translation,qwen3.5-9b-or,Qwen3.5 9B,terminology_precision,17,0.29411764705882354,0.4117647058823529,0.11764705882352941,0.47058823529411764
translation,Translation,qwen3.6-plus-or,Qwen3.6 Plus,terminology_precision,17,0.35294117647058826,0.4117647058823529,0.058823529411764705,0.5294117647058824
