coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iA-monitoring-silence-rule-masked-elevated-error-rates-during-a-holiday-traffic-spike.:r3:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i8:r3::a:r0:incident_postmortem:deepseek-v3.2-or:i8:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,utility_high,r0,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",A,left,1.0,"Output A's action items are more concrete, with specific owners and target dates. They are also clearly focused on preventing recurrence and improving the system. Output B's action items are good but include a 'Status' column which is not relevant for a postmortem being written, and some target dates are generic '[Date + X days]'."
utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iA-monitoring-silence-rule-masked-elevated-error-rates-during-a-holiday-traffic-spike.:r3:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i8:r3::a:r0:incident_postmortem:deepseek-v3.2-or:i8:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,utility_high,r0,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,A,left,1.0,"Both outputs maintain a blameless tone. Output A focuses on systemic issues and process failures without attributing fault to individuals. Output B explicitly states 'individuals acted rationally based on the existing processes and information available to them' in its conclusion, which is a good blameless statement, but A's overall narrative and analysis achieve this without needing to explicitly state it."
utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iA-monitoring-silence-rule-masked-elevated-error-rates-during-a-holiday-traffic-spike.:r3:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i8:r3::a:r0:incident_postmortem:deepseek-v3.2-or:i8:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,utility_high,r0,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,A,left,1.0,"Output A feels more like a real engineering postmortem due to its detailed timeline, specific technical contributing factors (database connection pool configuration), and the use of the 'Five Whys' methodology. Output B is also good but uses placeholders like '[Date of Postmortem]' and '[Name/Team]' which detract slightly from its realism."
utility_high_vs_r0:gpt-5.4-mini-or:grant_proposal_abstract:iAI-assisted-document-triage-for-legal-aid-clinics:r4:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i2:r4::a:r0:grant_proposal_abstract:gpt-5.4-mini-or:i2:r4,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,utility_high,r0,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",tie,tie,0.0,"Both abstracts clearly articulate the problem, its impact on legal aid clinics and clients, and the affected population (low-income clients, overstretched clinics). Both highlight similar consequences like missed deadlines and staff burden."
utility_high_vs_r0:gpt-5.4-mini-or:grant_proposal_abstract:iAI-assisted-document-triage-for-legal-aid-clinics:r4:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i2:r4::a:r0:grant_proposal_abstract:gpt-5.4-mini-or:i2:r4,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,utility_high,r0,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",B,left,1.0,"Output B provides a slightly more detailed breakdown of the system's core tasks (document classification, issue spotting, urgency prioritization) and specific entities it will extract (dates, parties, addresses, agency names, case numbers, deadlines). It also mentions combining document understanding models with rule-based safeguards and clinic-specific taxonomy, which is a bit more concrete than A's 'combine document classification, retrieval, and structured information extraction components tuned for legal aid workflows'."
utility_high_vs_r0:gpt-5.4-mini-or:grant_proposal_abstract:iAI-assisted-document-triage-for-legal-aid-clinics:r4:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i2:r4::a:r0:grant_proposal_abstract:gpt-5.4-mini-or:i2:r4,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,utility_high,r0,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",B,left,1.0,"Output B's evaluation plan is slightly more rigorous. It explicitly mentions measuring algorithmic performance using 'precision, recall, F1, and deadline-detection accuracy' and includes a 'workflow study' comparing standard intake with AI-assisted triage, with outcomes like 'completeness of issue identification'. It also specifically addresses 'safety and fairness by examining performance across document types, language varieties, and case categories, with particular attention to underrepresented client populations and scanned or low-quality documents', which adds a crucial layer of rigor."
utility_high_vs_r0:gpt-5.4-mini-or:grant_proposal_abstract:iAI-assisted-document-triage-for-legal-aid-clinics:r4:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i2:r4::a:r0:grant_proposal_abstract:gpt-5.4-mini-or:i2:r4,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,utility_high,r0,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",B,left,1.0,"Output B explicitly states that the team 'includes expertise in machine learning, legal informatics, and clinic operations', which directly addresses team capacity. While A mentions leveraging existing infrastructure and partnerships, B's explicit mention of team expertise makes its feasibility slightly more credible."
utility_high_vs_r0:gpt-5.4-mini-or:grant_proposal_abstract:iAI-assisted-document-triage-for-legal-aid-clinics:r4:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i2:r4::a:r0:grant_proposal_abstract:gpt-5.4-mini-or:i2:r4,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,utility_high,r0,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,B,left,1.0,"Output B identifies 'hallucinated or unsupported summaries' as a risk and proposes mitigation by 'grounding outputs in source documents, requiring confidence thresholds and citations'. This is a more specific and credible mitigation strategy for a common AI risk compared to A's more general 'conservative confidence thresholds'."
utility_high_vs_r0:gpt-5.4-mini-or:grant_proposal_abstract:iAI-assisted-document-triage-for-legal-aid-clinics:r4:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i2:r4::a:r0:grant_proposal_abstract:gpt-5.4-mini-or:i2:r4,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,utility_high,r0,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",tie,tie,0.0,"Both abstracts present concrete and credible expected impacts, such as reducing intake delays, improving identification of urgent needs, and freeing up staff time. Neither makes overly dramatic or unsubstantiated claims."
utility_high_vs_r0:gpt-5.4-mini-or:grant_proposal_abstract:iAI-assisted-document-triage-for-legal-aid-clinics:r4:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i2:r4::a:r0:grant_proposal_abstract:gpt-5.4-mini-or:i2:r4,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,grant_proposal_abstract,Grant abstract,utility_high,r0,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,B,left,1.0,"Output B emphasizes 'participatory design sessions with legal aid staff to define triage categories, determine what outputs are most useful, and identify unacceptable failure modes', and states the tool will 'fit existing workflows instead of requiring clinics to change their intake process around the technology'. This demonstrates a slightly stronger commitment to fitting the affected community's context and needs."
utility_high_vs_r0:deepseek-v3.2-or:translation:i21-2008:r0:modgrid_translation_highlow:deepseek-v3.2-or:translation:i24:r0::a:r0:translation:deepseek-v3.2-or:i24:r0,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,r0,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,A,left,1.0,"Output A's phrasing 'left Tsinghua University's Thermal Energy Engineering program' is slightly more natural than Output B's 'dropped out from Tsinghua University's Thermal Power Engineering program'. Also, 'B&T Studio' in A sounds more complete than 'B&T' in B."
utility_high_vs_r0:deepseek-v3.2-or:translation:i21-2008:r0:modgrid_translation_highlow:deepseek-v3.2-or:translation:i24:r0::a:r0:translation:deepseek-v3.2-or:i24:r0,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,r0,terminology_precision,Which translation uses more domain-appropriate terminology?,A,left,1.0,"Output A translates '热能动力专业' as 'Thermal Energy Engineering program', which is a more precise and common academic term than Output B's 'Thermal Power Engineering program'."
utility_high_vs_r0:deepseek-v3.2-or:translation:i21-2008:r0:modgrid_translation_highlow:deepseek-v3.2-or:translation:i24:r0::a:r0:translation:deepseek-v3.2-or:i24:r0,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,r0,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",A,left,1.0,"Output A correctly translates '联创策源' as 'Legend Capital'. Output B incorrectly adds 'and Qiming Venture Partners', which is not present in the source text."
utility_high_vs_r0:deepseek-v3.2-or:translation:i21-2008:r0:modgrid_translation_highlow:deepseek-v3.2-or:translation:i24:r0::a:r0:translation:deepseek-v3.2-or:i24:r0,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,r0,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,Both outputs correctly preserve the numbers and dates mentioned in the source text.
utility_high_vs_r0:deepseek-v3.2-or:translation:i21-2008:r0:modgrid_translation_highlow:deepseek-v3.2-or:translation:i24:r0::a:r0:translation:deepseek-v3.2-or:i24:r0,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,r0,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,A,left,1.0,Output B adds 'and Qiming Venture Partners' which is an unsupported addition not present in the source text. Output A has no such additions or omissions.
utility_high_vs_r0:deepseek-v3.2-or:translation:i21-2008:r0:modgrid_translation_highlow:deepseek-v3.2-or:translation:i24:r0::a:r0:translation:deepseek-v3.2-or:i24:r0,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,r0,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",tie,tie,0.0,Both outputs maintain clear sentence structure and relationships from the source text.
utility_high_vs_r0:kimi-k2.5-or:grant_proposal_abstract:iearly-warning-systems-for-school-attendance-interventions:r0:modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i8:r0::a:r0:grant_proposal_abstract:kimi-k2.5-or:i8:r0,utility_high_vs_r0,arm_match,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,utility_high,r0,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,left,1.0,"Both abstracts clearly state the problem and its consequences. A provides a slightly more specific affected population (16 million students annually) and explicitly states that current interventions are 'costlier and less effective' because they are reactive, which strengthens the argument for the proposed solution."
utility_high_vs_r0:kimi-k2.5-or:grant_proposal_abstract:iearly-warning-systems-for-school-attendance-interventions:r0:modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i8:r0::a:r0:grant_proposal_abstract:kimi-k2.5-or:i8:r0,utility_high_vs_r0,arm_match,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,utility_high,r0,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,left,1.0,"A provides a more detailed and concrete account of its system, ATTEND-Smart, including specific data streams (administrative, community-level, real-time indicators), and two distinct timepoints for generating risk scores and recommendations (summer pre-enrollment and monthly in-year updates). B is more general about its data sources and how insights will be embedded."
utility_high_vs_r0:kimi-k2.5-or:grant_proposal_abstract:iearly-warning-systems-for-school-attendance-interventions:r0:modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i8:r0::a:r0:grant_proposal_abstract:kimi-k2.5-or:i8:r0,utility_high_vs_r0,arm_match,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,utility_high,r0,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,left,1.0,"A describes a more rigorous evaluation plan, including a randomized controlled trial across 120 elementary schools, specific machine learning performance metrics (AUC, calibration, fairness auditing), and a cost-effectiveness analysis. B also proposes a cluster-randomized controlled trial but is less specific about the metrics and scope of its evaluation."
utility_high_vs_r0:kimi-k2.5-or:grant_proposal_abstract:iearly-warning-systems-for-school-attendance-interventions:r0:modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i8:r0::a:r0:grant_proposal_abstract:kimi-k2.5-or:i8:r0,utility_high_vs_r0,arm_match,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,utility_high,r0,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,left,1.0,"A provides more credible evidence of feasibility, mentioning established partnerships with three state education agencies, technical infrastructure validated in prior pilots, pre-negotiated data infrastructure and interoperability standards, and cost-sharing agreements from districts. B mentions partnerships with district research offices and prior pilot work but is less detailed about the scope and nature of these agreements."
utility_high_vs_r0:kimi-k2.5-or:grant_proposal_abstract:iearly-warning-systems-for-school-attendance-interventions:r0:modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i8:r0::a:r0:grant_proposal_abstract:kimi-k2.5-or:i8:r0,utility_high_vs_r0,arm_match,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,utility_high,r0,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,left,1.0,"Both identify similar risks (algorithmic bias, educator resistance, privacy). A's mitigation plans are slightly more concrete, mentioning 'continuous fairness monitoring,' 'human oversight of all intervention decisions,' and 'transparent protocols for families.' B's plans are also good but slightly less detailed in their execution."
utility_high_vs_r0:kimi-k2.5-or:grant_proposal_abstract:iearly-warning-systems-for-school-attendance-interventions:r0:modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i8:r0::a:r0:grant_proposal_abstract:kimi-k2.5-or:i8:r0,utility_high_vs_r0,arm_match,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,utility_high,r0,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,left,1.0,"Both abstracts provide concrete expected impacts. A's impact statement is slightly broader, discussing not only immediate attendance outcomes but also advancing methodological understanding of predictive systems and generating insights applicable to other early warning applications, which suggests a wider, more systemic impact beyond the immediate project."
utility_high_vs_r0:kimi-k2.5-or:grant_proposal_abstract:iearly-warning-systems-for-school-attendance-interventions:r0:modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i8:r0::a:r0:grant_proposal_abstract:kimi-k2.5-or:i8:r0,utility_high_vs_r0,arm_match,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,utility_high,r0,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,tie,tie,0.0,"Both abstracts demonstrate a good fit with the affected community and deployment setting. A mentions iterative design with district partners and feedback from families, educators, and attendance specialists. B mentions co-designing intervention protocols with teachers, counselors, and families, and a family-facing component. Both show a strong understanding of the need for human-centered design and community engagement."
utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iA-metrics-exporter-crashed-after-a-library-upgrade-leaving-dashboards-flat-during-an-incident.:r3:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i19:r3::a:r0:incident_postmortem:deepseek-v3.2-or:i19:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,utility_high,r0,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",A,left,1.0,"A quantifies the duration and scope more precisely (90 minutes, all systems monitored by primary exporter) and details the specific effects on operations (loss of visibility, impaired incident response, silenced alerts). B gives a duration of 'approximately 2 hours' and is slightly less specific on the operational effects."
utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iA-metrics-exporter-crashed-after-a-library-upgrade-leaving-dashboards-flat-during-an-incident.:r3:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i19:r3::a:r0:incident_postmortem:deepseek-v3.2-or:i19:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,utility_high,r0,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,A,left,1.0,"A provides more granular timestamps and a clearer sequence of events, including the initial deployment, the unrelated degradation, the detection, and the specific actions taken with their timings. B's timeline is slightly less detailed, especially in the initial detection phase."
utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iA-metrics-exporter-crashed-after-a-library-upgrade-leaving-dashboards-flat-during-an-incident.:r3:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i19:r3::a:r0:incident_postmortem:deepseek-v3.2-or:i19:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,utility_high,r0,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,B,right,-1.0,B identifies the proximate technical failure more precisely as an 'incompatible method signature change in a minor version update of a third-party serialization library' leading to an `ArgumentError` exception in an unbuffered code path. A identifies a 'memory corruption bug' and 'race condition' but B's explanation of the specific code interaction is more precise.
utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iA-metrics-exporter-crashed-after-a-library-upgrade-leaving-dashboards-flat-during-an-incident.:r3:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i19:r3::a:r0:incident_postmortem:deepseek-v3.2-or:i19:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,utility_high,r0,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",A,left,1.0,"A provides a more comprehensive list of contributing factors, including a testing gap for monitoring infrastructure, a silent failure mode, dependency review process gaps, and a single point of failure. B's list is good but slightly less exhaustive."
utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iA-metrics-exporter-crashed-after-a-library-upgrade-leaving-dashboards-flat-during-an-incident.:r3:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i19:r3::a:r0:incident_postmortem:deepseek-v3.2-or:i19:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,utility_high,r0,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,B,right,-1.0,"B explicitly states that the health check endpoint remained responsive (checking only process uptime, not data emission), preventing immediate alerting, and notes the lack of a secondary mechanism to alert on 'absence of data.' A mentions insufficient health validation but B's explanation is more direct about the failure of alerts/dashboards."
utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iA-metrics-exporter-crashed-after-a-library-upgrade-leaving-dashboards-flat-during-an-incident.:r3:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i19:r3::a:r0:incident_postmortem:deepseek-v3.2-or:i19:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,utility_high,r0,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",A,left,1.0,"A's action items are slightly more concrete and actionable, with specific tasks like 'Implement a post-deployment validation check that performs an actual metrics scrape' and 'Introduce a canary deployment stage.' B's are also good but some are slightly broader, like 'Propose a review and update of the dependency upgrade policy.'"
utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iA-metrics-exporter-crashed-after-a-library-upgrade-leaving-dashboards-flat-during-an-incident.:r3:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i19:r3::a:r0:incident_postmortem:deepseek-v3.2-or:i19:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,utility_high,r0,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both A and B maintain a blameless tone, focusing on system failures, process gaps, and technical issues rather than individual shortcomings. Both explicitly state that the failure was not due to negligence (B) or imply it through the framing of system issues (A)."
utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iA-metrics-exporter-crashed-after-a-library-upgrade-leaving-dashboards-flat-during-an-incident.:r3:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i19:r3::a:r0:incident_postmortem:deepseek-v3.2-or:i19:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,incident_postmortem,Incident postmortem,utility_high,r0,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,tie,tie,0.0,"Both outputs sound like realistic engineering postmortems, covering the expected sections and using appropriate technical language. Neither feels overly polished or generic."
utility_high_vs_r0:deepseek-v3.2-or:essay:iCities-should-prioritize-public-transit-over-highway-expansion:r2:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should prioritize public transit over highway expansion:r2::a:r0:essay:deepseek-v3.2-or:iCities should prioritize public transit over highway expansion:r2,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,essay,Essay writing,utility_high,r0,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,A,right,-1.0,"Output A more clearly frames the stakes by connecting transportation choices to broader 21st-century challenges like climate change, equity, and livability, making the central claim more compelling."
utility_high_vs_r0:deepseek-v3.2-or:essay:iCities-should-prioritize-public-transit-over-highway-expansion:r2:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should prioritize public transit over highway expansion:r2::a:r0:essay:deepseek-v3.2-or:iCities should prioritize public transit over highway expansion:r2,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,essay,Essay writing,utility_high,r0,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",B,left,1.0,"Output B provides slightly deeper reasoning, particularly in its second argument about economic vitality, explaining how highways consume land and generate little revenue, while transit stimulates dense development and reduces lost hours due to congestion. Output A's arguments are good but slightly more generic."
utility_high_vs_r0:deepseek-v3.2-or:essay:iCities-should-prioritize-public-transit-over-highway-expansion:r2:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should prioritize public transit over highway expansion:r2::a:r0:essay:deepseek-v3.2-or:iCities should prioritize public transit over highway expansion:r2,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,essay,Essay writing,utility_high,r0,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",A,right,-1.0,"Output A's example of Seoul is more specific and impactful. The demolition of an elevated highway and restoration of a stream, followed by investment in transit, provides a clearer and more dramatic illustration of the essay's thesis than Portland's decision to cancel a freeway and invest in light rail, which is still good but less transformative in its description."
utility_high_vs_r0:deepseek-v3.2-or:essay:iCities-should-prioritize-public-transit-over-highway-expansion:r2:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should prioritize public transit over highway expansion:r2::a:r0:essay:deepseek-v3.2-or:iCities should prioritize public transit over highway expansion:r2,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,essay,Essay writing,utility_high,r0,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,tie,tie,0.0,Neither essay explicitly anticipates or responds to counterarguments or tradeoffs. Both focus solely on supporting their main thesis.
utility_high_vs_r0:deepseek-v3.2-or:essay:iCities-should-prioritize-public-transit-over-highway-expansion:r2:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should prioritize public transit over highway expansion:r2::a:r0:essay:deepseek-v3.2-or:iCities should prioritize public transit over highway expansion:r2,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,essay,Essay writing,utility_high,r0,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",A,right,-1.0,"Output A has slightly better flow and transitions between paragraphs, particularly in how it introduces the climate crisis and equity arguments. Its concluding paragraph also feels a bit more synthesised and impactful."
utility_high_vs_r0:deepseek-v3.2-or:essay:iCities-should-prioritize-public-transit-over-highway-expansion:r2:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should prioritize public transit over highway expansion:r2::a:r0:essay:deepseek-v3.2-or:iCities should prioritize public transit over highway expansion:r2,utility_high_vs_r0,arm_match,deepseek-v3.2-or,DeepSeek V3.2,essay,Essay writing,utility_high,r0,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",tie,tie,0.0,"Both essays maintain a plausible and well-supported tone, avoiding exaggerated or factually dubious claims."
utility_high_vs_r0:qwen3.6-plus-or:translation:iIP:r2:modgrid_translation_highlow:qwen3.6-plus-or:translation:i19:r2::a:r0:translation:qwen3.6-plus-or:i19:r2,utility_high_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,utility_high,r0,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,tie,tie,0.0,Both translations are fluent and idiomatic in English.
utility_high_vs_r0:qwen3.6-plus-or:translation:iIP:r2:modgrid_translation_highlow:qwen3.6-plus-or:translation:i19:r2::a:r0:translation:qwen3.6-plus-or:i19:r2,utility_high_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,utility_high,r0,terminology_precision,Which translation uses more domain-appropriate terminology?,B,right,-1.0,Output B uses 'music IP projects' which is a more concise and common term than 'music-related intellectual property projects' in this context.
utility_high_vs_r0:qwen3.6-plus-or:translation:iIP:r2:modgrid_translation_highlow:qwen3.6-plus-or:translation:i19:r2::a:r0:translation:qwen3.6-plus-or:i19:r2,utility_high_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,utility_high,r0,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,Both translations correctly handle the named entities 'Vincent Fang' and 'Jay Chou'.
utility_high_vs_r0:qwen3.6-plus-or:translation:iIP:r2:modgrid_translation_highlow:qwen3.6-plus-or:translation:i19:r2::a:r0:translation:qwen3.6-plus-or:i19:r2,utility_high_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,utility_high,r0,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,Both translations accurately preserve the number 'ten' and 'one or two'.
utility_high_vs_r0:qwen3.6-plus-or:translation:iIP:r2:modgrid_translation_highlow:qwen3.6-plus-or:translation:i19:r2::a:r0:translation:qwen3.6-plus-or:i19:r2,utility_high_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,utility_high,r0,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Both translations accurately convey the source meaning without significant additions or omissions.
utility_high_vs_r0:qwen3.6-plus-or:translation:iIP:r2:modgrid_translation_highlow:qwen3.6-plus-or:translation:i19:r2::a:r0:translation:qwen3.6-plus-or:i19:r2,utility_high_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,utility_high,r0,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",tie,tie,0.0,"Both translations maintain clear structural clarity, handling clauses and sentence breaks effectively."
