sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
140,utility_high_vs_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:iflood-risk-mapping-for-coastal-fishing-communities:r7:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i12:r7::a:modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i12:r7::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,flood-risk mapping for coastal fishing communities,4,7,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i12:r7::a,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i12:r7::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-b24312279f4e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-2441b3ac3d0c,right,left,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i12:r7::a,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i12:r7::a,,
141,utility_high_vs_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:irestorative-justice-case-tracking-for-youth-diversion-programs:r7:modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i21:r7::a:modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i21:r7::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,grant_proposal_abstract,Grant abstract,restorative-justice case tracking for youth diversion programs,14,7,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i21:r7::a,modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i21:r7::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-e8c26b59bd39,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-e7b0a8871296,right,left,modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i21:r7::a,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i21:r7::a,,
142,utility_high_vs_framed_empty:qwen3.6-plus-or:translation:i2017-46-500-9548-19:r2:modgrid_translation_highlow:qwen3.6-plus-or:translation:i8:r2::a:modgrid_translation_framed_empty:qwen3.6-plus-or:translation:i8:r2::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,translation,Translation,北京市卫计委公布的数据显示，2017年第46周，流感报告数不超过500例，到新年第一周，这个数字变成9548例，是前者的19倍。,28,2,,utility_high,framed_empty,hl_high,framed_empty,modgrid_translation_highlow:qwen3.6-plus-or:translation:i8:r2::a,modgrid_translation_framed_empty:qwen3.6-plus-or:translation:i8:r2::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-920b20c6061e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-9b19b7fb2ae7,right,left,modgrid_translation_framed_empty:qwen3.6-plus-or:translation:i8:r2::a,modgrid_translation_highlow:qwen3.6-plus-or:translation:i8:r2::a,,
143,utility_high_vs_framed_empty:qwen3.5-9b-or:translation:inone:r8:modgrid_translation_highlow:qwen3.5-9b-or:translation:i15:r8::a:modgrid_translation_framed_empty:qwen3.5-9b-or:translation:i15:r8::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,translation,Translation,项目实施后，对促进六安市区域科学发展，实现湖泊休养生息，加快流域水环境质量改善，保障饮用水安全，推进节能减排具有积极作用。,7,8,,utility_high,framed_empty,hl_high,framed_empty,modgrid_translation_highlow:qwen3.5-9b-or:translation:i15:r8::a,modgrid_translation_framed_empty:qwen3.5-9b-or:translation:i15:r8::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-a9f597b64491,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-38a06b617d96,left,right,modgrid_translation_highlow:qwen3.5-9b-or:translation:i15:r8::a,modgrid_translation_framed_empty:qwen3.5-9b-or:translation:i15:r8::a,,
144,utility_high_vs_framed_empty:gpt-5.4-mini-or:incident_postmortem:iA-third-party-geocoding-API-rate-limit-broke-address-validation-during-a-city-permit-deadline.:r4:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i4:r4::a:modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i4:r4::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,incident_postmortem,Incident postmortem,A third-party geocoding API rate limit broke address validation during a city permit deadline.,24,4,,utility_high,framed_empty,hl_high,framed_empty,modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i4:r4::a,modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i4:r4::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-aa065ed0a14e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-02be1849bb1a,left,right,modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i4:r4::a,modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i4:r4::a,,
145,utility_high_vs_framed_empty:qwen3.6-plus-or:essay:iGovernments-should-invest-more-in-high-speed-rail:r9:modgrid_essay_highlow:qwen3.6-plus-or:essay:iGovernments should invest more in high-speed rail:r9::a:modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iGovernments should invest more in high-speed rail:r9::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,essay,Essay writing,Governments should invest more in high-speed rail,10,9,,utility_high,framed_empty,hl_high,framed_empty,modgrid_essay_highlow:qwen3.6-plus-or:essay:iGovernments should invest more in high-speed rail:r9::a,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iGovernments should invest more in high-speed rail:r9::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-a2a0a3701bac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-577ca969d452,right,left,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iGovernments should invest more in high-speed rail:r9::a,modgrid_essay_highlow:qwen3.6-plus-or:essay:iGovernments should invest more in high-speed rail:r9::a,,
146,utility_high_vs_framed_empty:qwen3.5-9b-or:translation:i21-2008:r8:modgrid_translation_highlow:qwen3.5-9b-or:translation:i24:r8::a:modgrid_translation_framed_empty:qwen3.5-9b-or:translation:i24:r8::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,translation,Translation,《大鱼海棠》原作者梁旋，21岁从清华大学热能动力专业肄业，和好友张春一起创立了彼岸天，2008年获得联创策源百万美金的风险投资，启动了动画电影处女作《大鱼海棠》。,17,8,,utility_high,framed_empty,hl_high,framed_empty,modgrid_translation_highlow:qwen3.5-9b-or:translation:i24:r8::a,modgrid_translation_framed_empty:qwen3.5-9b-or:translation:i24:r8::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-a9f597b64491,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-38a06b617d96,right,left,modgrid_translation_framed_empty:qwen3.5-9b-or:translation:i24:r8::a,modgrid_translation_highlow:qwen3.5-9b-or:translation:i24:r8::a,,
147,utility_high_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-background-cleanup-task-deleted-draft-grant-applications-older-than-30-days-instead-of-90-days.:r2:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i18:r2::a:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i18:r2::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,incident_postmortem,Incident postmortem,A background cleanup task deleted draft grant applications older than 30 days instead of 90 days.,10,2,,utility_high,framed_empty,hl_high,framed_empty,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i18:r2::a,modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i18:r2::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-7b746e78f4f1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-028477f54b28,right,left,modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i18:r2::a,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i18:r2::a,,
148,utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:ienergy-aware-scheduling-for-small-manufacturers:r0:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i7:r0::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i7:r0::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,grant_proposal_abstract,Grant abstract,energy-aware scheduling for small manufacturers,27,0,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i7:r0::a,modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i7:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__glm-5.1-or__2026-06-13_04-05-21Z__hash-7e2183bc39fb,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__glm-5.1-or__2026-06-17_01-53-07Z__hash-6d2b40354f99,right,left,modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i7:r0::a,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i7:r0::a,,
149,utility_high_vs_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:iopen-source-hearing-screening-for-rural-schools:r0:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i20:r0::a:modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i20:r0::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,open-source hearing-screening for rural schools,13,0,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i20:r0::a,modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i20:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-9c2bc6fce1c7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__mimo-v25-pro-or__2026-06-17_01-52-10Z__hash-f9273e472d06,right,left,modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i20:r0::a,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i20:r0::a,,
150,utility_high_vs_framed_empty:gpt-5.4-mini-or:incident_postmortem:iA-rate-limiter-treated-shared-school-IP-addresses-as-abusive-traffic-and-blocked-student-logins.:r9:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i13:r9::a:modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i13:r9::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,incident_postmortem,Incident postmortem,A rate limiter treated shared school IP addresses as abusive traffic and blocked student logins.,5,9,,utility_high,framed_empty,hl_high,framed_empty,modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i13:r9::a,modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i13:r9::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-0aeb5997612e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-02be1849bb1a,left,right,modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i13:r9::a,modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i13:r9::a,,
151,utility_high_vs_framed_empty:kimi-k2.5-or:essay:iWorkplaces-should-give-employees-the-right-to-disconnect-after-hours:r0:modgrid_essay_highlow:kimi-k2.5-or:essay:iWorkplaces should give employees the right to disconnect after hours:r0::a:modgrid_essay_framed_empty:kimi-k2.5-or:essay:iWorkplaces should give employees the right to disconnect after hours:r0::a,utility_high_vs_framed_empty,arm_match,kimi-k2.5-or,essay,Essay writing,Workplaces should give employees the right to disconnect after hours,29,0,,utility_high,framed_empty,hl_high,framed_empty,modgrid_essay_highlow:kimi-k2.5-or:essay:iWorkplaces should give employees the right to disconnect after hours:r0::a,modgrid_essay_framed_empty:kimi-k2.5-or:essay:iWorkplaces should give employees the right to disconnect after hours:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__kimi-k2.5-or__2026-06-17_01-52-04Z__hash-c12a3e939e48,left,right,modgrid_essay_highlow:kimi-k2.5-or:essay:iWorkplaces should give employees the right to disconnect after hours:r0::a,modgrid_essay_framed_empty:kimi-k2.5-or:essay:iWorkplaces should give employees the right to disconnect after hours:r0::a,,
152,utility_high_vs_framed_empty:mimo-v25-pro-or:translation:i300-4:r2:modgrid_translation_highlow:mimo-v25-pro-or:translation:i22:r2::a:modgrid_translation_framed_empty:mimo-v25-pro-or:translation:i22:r2::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,translation,Translation,另外惠工路和万达广场两条步行街的园林绿化、景观地铺进行了提档升级，种植乔木约300株，改造地铺4万平方米，提升了南坪商圈形象；,15,2,,utility_high,framed_empty,hl_high,framed_empty,modgrid_translation_highlow:mimo-v25-pro-or:translation:i22:r2::a,modgrid_translation_framed_empty:mimo-v25-pro-or:translation:i22:r2::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-970cf2a4fad7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__mimo-v25-pro-or__2026-06-17_01-52-10Z__hash-b7bab6a55c65,left,right,modgrid_translation_highlow:mimo-v25-pro-or:translation:i22:r2::a,modgrid_translation_framed_empty:mimo-v25-pro-or:translation:i22:r2::a,,
153,utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iopen-source-hearing-screening-for-rural-schools:r4:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i20:r4::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i20:r4::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,grant_proposal_abstract,Grant abstract,open-source hearing-screening for rural schools,13,4,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i20:r4::a,modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i20:r4::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__glm-5.1-or__2026-06-13_04-05-21Z__hash-7e2183bc39fb,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__glm-5.1-or__2026-06-17_01-53-07Z__hash-6d2b40354f99,right,left,modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i20:r4::a,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i20:r4::a,,
154,utility_high_vs_framed_empty:qwen3.6-plus-or:translation:i300-4:r0:modgrid_translation_highlow:qwen3.6-plus-or:translation:i22:r0::a:modgrid_translation_framed_empty:qwen3.6-plus-or:translation:i22:r0::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,translation,Translation,另外惠工路和万达广场两条步行街的园林绿化、景观地铺进行了提档升级，种植乔木约300株，改造地铺4万平方米，提升了南坪商圈形象；,15,0,,utility_high,framed_empty,hl_high,framed_empty,modgrid_translation_highlow:qwen3.6-plus-or:translation:i22:r0::a,modgrid_translation_framed_empty:qwen3.6-plus-or:translation:i22:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-920b20c6061e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-9b19b7fb2ae7,right,left,modgrid_translation_framed_empty:qwen3.6-plus-or:translation:i22:r0::a,modgrid_translation_highlow:qwen3.6-plus-or:translation:i22:r0::a,,
155,utility_high_vs_framed_empty:kimi-k2.5-or:grant_proposal_abstract:imental-health-triage-chat-for-crisis-hotlines:r0:modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i24:r0::a:modgrid_grant_framed_empty:kimi-k2.5-or:grant_proposal_abstract:i24:r0::a,utility_high_vs_framed_empty,arm_match,kimi-k2.5-or,grant_proposal_abstract,Grant abstract,mental-health triage chat for crisis hotlines,17,0,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i24:r0::a,modgrid_grant_framed_empty:kimi-k2.5-or:grant_proposal_abstract:i24:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-21906dea91b0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__kimi-k2.5-or__2026-06-17_01-52-04Z__hash-b2fc302a781e,left,right,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i24:r0::a,modgrid_grant_framed_empty:kimi-k2.5-or:grant_proposal_abstract:i24:r0::a,,
156,utility_high_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-CDN-configuration-update-served-an-old-JavaScript-bundle-to-logged-in-users-in-one-region.:r0:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i7:r0::a:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i7:r0::a,utility_high_vs_framed_empty,arm_match,qwen3.5-9b-or,incident_postmortem,Incident postmortem,A CDN configuration update served an old JavaScript bundle to logged-in users in one region.,27,0,,utility_high,framed_empty,hl_high,framed_empty,modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i7:r0::a,modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i7:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-ddba9133645f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-ec2acb931791,left,right,modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i7:r0::a,modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i7:r0::a,,
157,utility_high_vs_framed_empty:qwen3.6-plus-or:essay:iUniversities-should-make-tuition-free-for-low-income-students:r0:modgrid_essay_highlow:qwen3.6-plus-or:essay:iUniversities should make tuition free for low-income students:r0::a:modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iUniversities should make tuition free for low-income students:r0::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,essay,Essay writing,Universities should make tuition free for low-income students,26,0,,utility_high,framed_empty,hl_high,framed_empty,modgrid_essay_highlow:qwen3.6-plus-or:essay:iUniversities should make tuition free for low-income students:r0::a,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iUniversities should make tuition free for low-income students:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-577ca969d452,right,left,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iUniversities should make tuition free for low-income students:r0::a,modgrid_essay_highlow:qwen3.6-plus-or:essay:iUniversities should make tuition free for low-income students:r0::a,,
158,utility_high_vs_framed_empty:mimo-v25-pro-or:essay:iGovernments-should-invest-more-in-high-speed-rail:r5:modgrid_essay_highlow:mimo-v25-pro-or:essay:iGovernments should invest more in high-speed rail:r5::a:modgrid_essay_framed_empty:mimo-v25-pro-or:essay:iGovernments should invest more in high-speed rail:r5::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,essay,Essay writing,Governments should invest more in high-speed rail,10,5,,utility_high,framed_empty,hl_high,framed_empty,modgrid_essay_highlow:mimo-v25-pro-or:essay:iGovernments should invest more in high-speed rail:r5::a,modgrid_essay_framed_empty:mimo-v25-pro-or:essay:iGovernments should invest more in high-speed rail:r5::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-37e28a2005a9,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__mimo-v25-pro-or__2026-06-17_01-52-10Z__hash-862ae5854106,right,left,modgrid_essay_framed_empty:mimo-v25-pro-or:essay:iGovernments should invest more in high-speed rail:r5::a,modgrid_essay_highlow:mimo-v25-pro-or:essay:iGovernments should invest more in high-speed rail:r5::a,,
159,utility_high_vs_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:iwildfire-smoke-shelter-routing-for-unhoused-populations:r8:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i19:r8::a:modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i19:r8::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,wildfire-smoke shelter routing for unhoused populations,11,8,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i19:r8::a,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i19:r8::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-b24312279f4e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-2441b3ac3d0c,left,right,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i19:r8::a,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i19:r8::a,,
160,utility_high_vs_framed_empty:mimo-v25-pro-or:incident_postmortem:iA-third-party-geocoding-API-rate-limit-broke-address-validation-during-a-city-permit-deadline.:r8:modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i4:r8::a:modgrid_incident_framed_empty:mimo-v25-pro-or:incident_postmortem:i4:r8::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,incident_postmortem,Incident postmortem,A third-party geocoding API rate limit broke address validation during a city permit deadline.,24,8,,utility_high,framed_empty,hl_high,framed_empty,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i4:r8::a,modgrid_incident_framed_empty:mimo-v25-pro-or:incident_postmortem:i4:r8::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-ceac2a36b4b3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__mimo-v25-pro-or__2026-06-17_01-52-10Z__hash-698dbb520928,right,left,modgrid_incident_framed_empty:mimo-v25-pro-or:incident_postmortem:i4:r8::a,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i4:r8::a,,
