sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
76,utility:modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i5:r1,utility,pair_deltas,kimi-k2.5-or,grant_proposal_abstract,Grant abstract,equipment-sharing dashboards for university research labs,25,1,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i5:r1,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i5:r1::a,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i5:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-21906dea91b0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-21906dea91b0,left,right,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i5:r1::a,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i5:r1::b,utility_low,-1.0
77,utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i14:r7,utility,pair_deltas,qwen3.5-9b-or,translation,Translation,对于中国的移动支付的全球化方式，艾瑞咨询《中国第三方移动支付行业研究报告2017》总结为两种：一是通过战略投资，经验输出，入股并扶持国外本土移动支付企业。,6,7,modgrid_translation_highlow:qwen3.5-9b-or:translation:i14:r7,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:qwen3.5-9b-or:translation:i14:r7::a,modgrid_translation_highlow:qwen3.5-9b-or:translation:i14:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-a9f597b64491,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-a9f597b64491,right,left,modgrid_translation_highlow:qwen3.5-9b-or:translation:i14:r7::b,modgrid_translation_highlow:qwen3.5-9b-or:translation:i14:r7::a,tie,0.0
78,utility:modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i24:r2,utility,pair_deltas,kimi-k2.5-or,incident_postmortem,Incident postmortem,A new spam filter quarantined legitimate password reset emails for several enterprise domains.,17,2,modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i24:r2,utility_high,utility_low,hl_high,hl_low,modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i24:r2::a,modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i24:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-f1c4adfbbe93,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-f1c4adfbbe93,right,left,modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i24:r2::b,modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i24:r2::a,utility_low,-1.0
79,utility:modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i16:r9,utility,pair_deltas,mimo-v25-pro-or,incident_postmortem,Incident postmortem,"A file upload service accepted documents but failed virus scanning, delaying case review.",8,9,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i16:r9,utility_high,utility_low,hl_high,hl_low,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i16:r9::a,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i16:r9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-ceac2a36b4b3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-ceac2a36b4b3,left,right,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i16:r9::a,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i16:r9::b,utility_low,-1.0
80,utility:modgrid_essay_highlow:mimo-v25-pro-or:essay:iSchools should teach financial literacy starting in middle school:r0,utility,pair_deltas,mimo-v25-pro-or,essay,Essay writing,Schools should teach financial literacy starting in middle school,23,0,modgrid_essay_highlow:mimo-v25-pro-or:essay:iSchools should teach financial literacy starting in middle school:r0,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:mimo-v25-pro-or:essay:iSchools should teach financial literacy starting in middle school:r0::a,modgrid_essay_highlow:mimo-v25-pro-or:essay:iSchools should teach financial literacy starting in middle school:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-869664aad346,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-869664aad346,left,right,modgrid_essay_highlow:mimo-v25-pro-or:essay:iSchools should teach financial literacy starting in middle school:r0::a,modgrid_essay_highlow:mimo-v25-pro-or:essay:iSchools should teach financial literacy starting in middle school:r0::b,utility_high,1.0
81,utility:modgrid_essay_highlow:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r6,utility,pair_deltas,qwen3.6-plus-or,essay,Essay writing,Schools should ban smartphones during instructional hours,22,6,modgrid_essay_highlow:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r6,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r6::a,modgrid_essay_highlow:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-a2a0a3701bac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-a2a0a3701bac,right,left,modgrid_essay_highlow:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r6::b,modgrid_essay_highlow:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r6::a,tie,0.0
82,utility:modgrid_essay_highlow:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r3,utility,pair_deltas,qwen3.6-plus-or,essay,Essay writing,Universities should reduce reliance on standardized test scores in admissions,27,3,modgrid_essay_highlow:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r3,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r3::a,modgrid_essay_highlow:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,right,left,modgrid_essay_highlow:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r3::b,modgrid_essay_highlow:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r3::a,utility_low,-1.0
83,utility:modgrid_essay_highlow:qwen3.6-plus-or:essay:iCollege athletes should be paid for their work:r1,utility,pair_deltas,qwen3.6-plus-or,essay,Essay writing,College athletes should be paid for their work,5,1,modgrid_essay_highlow:qwen3.6-plus-or:essay:iCollege athletes should be paid for their work:r1,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:qwen3.6-plus-or:essay:iCollege athletes should be paid for their work:r1::a,modgrid_essay_highlow:qwen3.6-plus-or:essay:iCollege athletes should be paid for their work:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,right,left,modgrid_essay_highlow:qwen3.6-plus-or:essay:iCollege athletes should be paid for their work:r1::b,modgrid_essay_highlow:qwen3.6-plus-or:essay:iCollege athletes should be paid for their work:r1::a,tie,0.0
84,utility:modgrid_translation_highlow:mimo-v25-pro-or:translation:i22:r6,utility,pair_deltas,mimo-v25-pro-or,translation,Translation,另外惠工路和万达广场两条步行街的园林绿化、景观地铺进行了提档升级，种植乔木约300株，改造地铺4万平方米，提升了南坪商圈形象；,15,6,modgrid_translation_highlow:mimo-v25-pro-or:translation:i22:r6,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:mimo-v25-pro-or:translation:i22:r6::a,modgrid_translation_highlow:mimo-v25-pro-or:translation:i22:r6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-225bfd045d95,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-225bfd045d95,left,right,modgrid_translation_highlow:mimo-v25-pro-or:translation:i22:r6::a,modgrid_translation_highlow:mimo-v25-pro-or:translation:i22:r6::b,tie,0.0
85,utility:modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i3:r8,utility,pair_deltas,qwen3.5-9b-or,incident_postmortem,Incident postmortem,A cache invalidation bug showed stale medication refill statuses in a clinic portal for two hours.,23,8,modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i3:r8,utility_high,utility_low,hl_high,hl_low,modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i3:r8::a,modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i3:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-3cf4617eb0c7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-3cf4617eb0c7,right,left,modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i3:r8::b,modgrid_incident_highlow:qwen3.5-9b-or:incident_postmortem:i3:r8::a,utility_low,-1.0
86,utility:modgrid_translation_highlow:qwen3.6-plus-or:translation:i11:r6,utility,pair_deltas,qwen3.6-plus-or,translation,Translation,浙江吉利控股集团27日宣布与欧洲基金公司Cevian Capital达成一致，将收购其持有的沃尔沃集团（AB Volvo）8847万股的A股股票和7877万股的B股股票。,3,6,modgrid_translation_highlow:qwen3.6-plus-or:translation:i11:r6,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:qwen3.6-plus-or:translation:i11:r6::a,modgrid_translation_highlow:qwen3.6-plus-or:translation:i11:r6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-3a4e45ea5efd,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-3a4e45ea5efd,right,left,modgrid_translation_highlow:qwen3.6-plus-or:translation:i11:r6::b,modgrid_translation_highlow:qwen3.6-plus-or:translation:i11:r6::a,tie,0.0
87,utility:modgrid_essay_highlow:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r6,utility,pair_deltas,qwen3.5-9b-or,essay,Essay writing,Companies should adopt four-day work weeks where feasible,6,6,modgrid_essay_highlow:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r6,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r6::a,modgrid_essay_highlow:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-3c338df117c5,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-3c338df117c5,right,left,modgrid_essay_highlow:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r6::b,modgrid_essay_highlow:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r6::a,tie,0.0
88,utility:modgrid_essay_highlow:kimi-k2.5-or:essay:iSchools should ban smartphones during instructional hours:r4,utility,pair_deltas,kimi-k2.5-or,essay,Essay writing,Schools should ban smartphones during instructional hours,22,4,modgrid_essay_highlow:kimi-k2.5-or:essay:iSchools should ban smartphones during instructional hours:r4,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:kimi-k2.5-or:essay:iSchools should ban smartphones during instructional hours:r4::a,modgrid_essay_highlow:kimi-k2.5-or:essay:iSchools should ban smartphones during instructional hours:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,right,left,modgrid_essay_highlow:kimi-k2.5-or:essay:iSchools should ban smartphones during instructional hours:r4::b,modgrid_essay_highlow:kimi-k2.5-or:essay:iSchools should ban smartphones during instructional hours:r4::a,utility_high,1.0
89,utility:modgrid_essay_highlow:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r3,utility,pair_deltas,qwen3.6-plus-or,essay,Essay writing,Gig-economy workers should be classified as employees,9,3,modgrid_essay_highlow:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r3,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r3::a,modgrid_essay_highlow:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,left,right,modgrid_essay_highlow:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r3::a,modgrid_essay_highlow:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r3::b,utility_low,-1.0
90,utility:modgrid_translation_highlow:deepseek-v3.2-or:translation:i24:r0,utility,pair_deltas,deepseek-v3.2-or,translation,Translation,《大鱼海棠》原作者梁旋，21岁从清华大学热能动力专业肄业，和好友张春一起创立了彼岸天，2008年获得联创策源百万美金的风险投资，启动了动画电影处女作《大鱼海棠》。,17,0,modgrid_translation_highlow:deepseek-v3.2-or:translation:i24:r0,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:deepseek-v3.2-or:translation:i24:r0::a,modgrid_translation_highlow:deepseek-v3.2-or:translation:i24:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-c11f310aa5bc,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-c11f310aa5bc,left,right,modgrid_translation_highlow:deepseek-v3.2-or:translation:i24:r0::a,modgrid_translation_highlow:deepseek-v3.2-or:translation:i24:r0::b,utility_low,-1.0
91,utility:modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i22:r1,utility,pair_deltas,kimi-k2.5-or,grant_proposal_abstract,Grant abstract,water-quality testing kits for tribal lands,15,1,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i22:r1,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i22:r1::a,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i22:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-21906dea91b0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-21906dea91b0,left,right,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i22:r1::a,modgrid_grant_highlow:kimi-k2.5-or:grant_proposal_abstract:i22:r1::b,utility_high,1.0
92,utility:modgrid_essay_highlow:glm-5.1-or:essay:iNutrition labels should appear on restaurant menus:r7,utility,pair_deltas,glm-5.1-or,essay,Essay writing,Nutrition labels should appear on restaurant menus,17,7,modgrid_essay_highlow:glm-5.1-or:essay:iNutrition labels should appear on restaurant menus:r7,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:glm-5.1-or:essay:iNutrition labels should appear on restaurant menus:r7::a,modgrid_essay_highlow:glm-5.1-or:essay:iNutrition labels should appear on restaurant menus:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-aaf52a4356d2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-aaf52a4356d2,left,right,modgrid_essay_highlow:glm-5.1-or:essay:iNutrition labels should appear on restaurant menus:r7::a,modgrid_essay_highlow:glm-5.1-or:essay:iNutrition labels should appear on restaurant menus:r7::b,tie,0.0
93,utility:modgrid_essay_highlow:gpt-5.4-mini-or:essay:iChildhood vaccination should be required for public school enrollment:r1,utility,pair_deltas,gpt-5.4-mini-or,essay,Essay writing,Childhood vaccination should be required for public school enrollment,0,1,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iChildhood vaccination should be required for public school enrollment:r1,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iChildhood vaccination should be required for public school enrollment:r1::a,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iChildhood vaccination should be required for public school enrollment:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-d90d98e22924,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-d90d98e22924,right,left,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iChildhood vaccination should be required for public school enrollment:r1::b,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iChildhood vaccination should be required for public school enrollment:r1::a,tie,0.0
94,utility:modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i26:r8,utility,pair_deltas,qwen3.5-9b-or,grant_proposal_abstract,Grant abstract,open textbook adaptation for vocational training,19,8,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i26:r8,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i26:r8::a,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i26:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-6aa199b012d7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-6aa199b012d7,left,right,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i26:r8::a,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i26:r8::b,tie,0.0
95,utility:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i21:r5,utility,pair_deltas,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,restorative-justice case tracking for youth diversion programs,14,5,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i21:r5,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i21:r5::a,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i21:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-2f4d5ccbd568,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-2f4d5ccbd568,left,right,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i21:r5::a,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i21:r5::b,utility_low,-1.0
96,utility:modgrid_essay_highlow:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r8,utility,pair_deltas,deepseek-v3.2-or,essay,Essay writing,Governments should significantly increase space exploration funding,12,8,modgrid_essay_highlow:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r8,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r8::a,modgrid_essay_highlow:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-e38c22d31856,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-e38c22d31856,left,right,modgrid_essay_highlow:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r8::a,modgrid_essay_highlow:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r8::b,tie,0.0
97,utility:modgrid_essay_highlow:kimi-k2.5-or:essay:iCompanies should disclose the carbon footprint of their products:r4,utility,pair_deltas,kimi-k2.5-or,essay,Essay writing,Companies should disclose the carbon footprint of their products,7,4,modgrid_essay_highlow:kimi-k2.5-or:essay:iCompanies should disclose the carbon footprint of their products:r4,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:kimi-k2.5-or:essay:iCompanies should disclose the carbon footprint of their products:r4::a,modgrid_essay_highlow:kimi-k2.5-or:essay:iCompanies should disclose the carbon footprint of their products:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,left,right,modgrid_essay_highlow:kimi-k2.5-or:essay:iCompanies should disclose the carbon footprint of their products:r4::a,modgrid_essay_highlow:kimi-k2.5-or:essay:iCompanies should disclose the carbon footprint of their products:r4::b,tie,0.0
98,utility:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i5:r6,utility,pair_deltas,qwen3.6-plus-or,incident_postmortem,Incident postmortem,A deployment changed a JSON field name and caused support ticket categorization to fail overnight.,25,6,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i5:r6,utility_high,utility_low,hl_high,hl_low,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i5:r6::a,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i5:r6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-022efeaa5084,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-022efeaa5084,right,left,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i5:r6::b,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i5:r6::a,tie,0.0
