sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
51,moral_low_vs_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:imultilingual-emergency-communication-templates:r8:modgrid_grant_moral:mimo-v25-pro-or:grant_proposal_abstract:i6:r8::b:modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i6:r8::a,moral_low_vs_framed_empty,arm_match,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,multilingual emergency communication templates,26,8,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_grant_moral:mimo-v25-pro-or:grant_proposal_abstract:i6:r8::b,modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i6:r8::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-2f4d5ccbd568,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__mimo-v25-pro-or__2026-06-17_01-52-10Z__hash-f9273e472d06,right,left,modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i6:r8::a,modgrid_grant_moral:mimo-v25-pro-or:grant_proposal_abstract:i6:r8::b,,
52,moral_low_vs_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:ienergy-aware-scheduling-for-small-manufacturers:r9:modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i7:r9::b:modgrid_grant_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:i7:r9::a,moral_low_vs_framed_empty,arm_match,deepseek-v3.2-or,grant_proposal_abstract,Grant abstract,energy-aware scheduling for small manufacturers,27,9,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i7:r9::b,modgrid_grant_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:i7:r9::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-9da00b9e6cb6,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__deepseek-v3.2-or__2026-06-17_01-46-49Z__hash-52e5628ee4c3,right,left,modgrid_grant_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:i7:r9::a,modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i7:r9::b,,
53,moral_low_vs_framed_empty:kimi-k2.5-or:incident_postmortem:iA-time-zone-conversion-bug-scheduled-patient-reminders-one-day-late-after-daylight-saving-changes.:r8:modgrid_incident_moral:kimi-k2.5-or:incident_postmortem:i14:r8::b:modgrid_incident_framed_empty:kimi-k2.5-or:incident_postmortem:i14:r8::a,moral_low_vs_framed_empty,arm_match,kimi-k2.5-or,incident_postmortem,Incident postmortem,A time zone conversion bug scheduled patient reminders one day late after daylight saving changes.,6,8,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_incident_moral:kimi-k2.5-or:incident_postmortem:i14:r8::b,modgrid_incident_framed_empty:kimi-k2.5-or:incident_postmortem:i14:r8::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__kimi-k2.5-or__2026-06-15_02-42-17Z__hash-1052c5e90a96,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__kimi-k2.5-or__2026-06-17_01-52-04Z__hash-aa043e2b31d0,left,right,modgrid_incident_moral:kimi-k2.5-or:incident_postmortem:i14:r8::b,modgrid_incident_framed_empty:kimi-k2.5-or:incident_postmortem:i14:r8::a,,
54,moral_low_vs_framed_empty:gpt-5.4-mini-or:translation:iNAACP:r0:modgrid_translation_moral:gpt-5.4-mini-or:translation:i0:r0::b:modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i0:r0::a,moral_low_vs_framed_empty,arm_match,gpt-5.4-mini-or,translation,Translation,NAACP 指出，最近通过的一项密苏里州法律使得人们更难赢得歧视诉讼，该州执法也一定程度上针对少数群体，这些现象促使该组织发布了旅行警告。,0,0,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_translation_moral:gpt-5.4-mini-or:translation:i0:r0::b,modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i0:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-70a18a9ea049,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-fb3447c00014,left,right,modgrid_translation_moral:gpt-5.4-mini-or:translation:i0:r0::b,modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i0:r0::a,,
55,moral_low_vs_framed_empty:kimi-k2.5-or:grant_proposal_abstract:isoil-health-monitoring-for-smallholder-cooperatives:r5:modgrid_grant_moral:kimi-k2.5-or:grant_proposal_abstract:i17:r5::b:modgrid_grant_framed_empty:kimi-k2.5-or:grant_proposal_abstract:i17:r5::a,moral_low_vs_framed_empty,arm_match,kimi-k2.5-or,grant_proposal_abstract,Grant abstract,soil-health monitoring for smallholder cooperatives,9,5,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_grant_moral:kimi-k2.5-or:grant_proposal_abstract:i17:r5::b,modgrid_grant_framed_empty:kimi-k2.5-or:grant_proposal_abstract:i17:r5::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__kimi-k2.5-or__2026-06-15_02-42-17Z__hash-3af08b37ed78,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__kimi-k2.5-or__2026-06-17_01-52-04Z__hash-b2fc302a781e,left,right,modgrid_grant_moral:kimi-k2.5-or:grant_proposal_abstract:i17:r5::b,modgrid_grant_framed_empty:kimi-k2.5-or:grant_proposal_abstract:i17:r5::a,,
56,moral_low_vs_framed_empty:qwen3.5-9b-or:grant_proposal_abstract:ienergy-bill-assistance-navigation-for-low-income-households:r7:modgrid_grant_moral:qwen3.5-9b-or:grant_proposal_abstract:i29:r7::b:modgrid_grant_framed_empty:qwen3.5-9b-or:grant_proposal_abstract:i29:r7::a,moral_low_vs_framed_empty,arm_match,qwen3.5-9b-or,grant_proposal_abstract,Grant abstract,energy-bill assistance navigation for low-income households,22,7,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_grant_moral:qwen3.5-9b-or:grant_proposal_abstract:i29:r7::b,modgrid_grant_framed_empty:qwen3.5-9b-or:grant_proposal_abstract:i29:r7::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-6aa199b012d7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-408db5ae8ad4,left,right,modgrid_grant_moral:qwen3.5-9b-or:grant_proposal_abstract:i29:r7::b,modgrid_grant_framed_empty:qwen3.5-9b-or:grant_proposal_abstract:i29:r7::a,,
57,moral_low_vs_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:iflood-risk-mapping-for-coastal-fishing-communities:r4:modgrid_grant_moral:gpt-5.4-mini-or:grant_proposal_abstract:i12:r4::b:modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i12:r4::a,moral_low_vs_framed_empty,arm_match,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,flood-risk mapping for coastal fishing communities,4,4,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_grant_moral:gpt-5.4-mini-or:grant_proposal_abstract:i12:r4::b,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i12:r4::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-15b1d3d7b704,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-2441b3ac3d0c,right,left,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i12:r4::a,modgrid_grant_moral:gpt-5.4-mini-or:grant_proposal_abstract:i12:r4::b,,
58,moral_low_vs_framed_empty:deepseek-v3.2-or:incident_postmortem:iA-monitoring-silence-rule-masked-elevated-error-rates-during-a-holiday-traffic-spike.:r9:modgrid_incident_moral:deepseek-v3.2-or:incident_postmortem:i8:r9::b:modgrid_incident_framed_empty:deepseek-v3.2-or:incident_postmortem:i8:r9::a,moral_low_vs_framed_empty,arm_match,deepseek-v3.2-or,incident_postmortem,Incident postmortem,A monitoring silence rule masked elevated error rates during a holiday traffic spike.,28,9,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_incident_moral:deepseek-v3.2-or:incident_postmortem:i8:r9::b,modgrid_incident_framed_empty:deepseek-v3.2-or:incident_postmortem:i8:r9::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-62ebddf508e8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__deepseek-v3.2-or__2026-06-17_01-46-49Z__hash-4ebf68c5a299,right,left,modgrid_incident_framed_empty:deepseek-v3.2-or:incident_postmortem:i8:r9::a,modgrid_incident_moral:deepseek-v3.2-or:incident_postmortem:i8:r9::b,,
59,moral_low_vs_framed_empty:qwen3.5-9b-or:essay:iGovernments-should-invest-more-in-high-speed-rail:r3:modgrid_essay_moral:qwen3.5-9b-or:essay:iGovernments should invest more in high-speed rail:r3::b:modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iGovernments should invest more in high-speed rail:r3::a,moral_low_vs_framed_empty,arm_match,qwen3.5-9b-or,essay,Essay writing,Governments should invest more in high-speed rail,10,3,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:qwen3.5-9b-or:essay:iGovernments should invest more in high-speed rail:r3::b,modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iGovernments should invest more in high-speed rail:r3::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-d294e29987b7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-195f3eade0f8,left,right,modgrid_essay_moral:qwen3.5-9b-or:essay:iGovernments should invest more in high-speed rail:r3::b,modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iGovernments should invest more in high-speed rail:r3::a,,
60,moral_low_vs_framed_empty:gpt-5.4-mini-or:translation:inone:r8:modgrid_translation_moral:gpt-5.4-mini-or:translation:i5:r8::b:modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i5:r8::a,moral_low_vs_framed_empty,arm_match,gpt-5.4-mini-or,translation,Translation,性爱机器人的兴起带来很多不安——不仅仅是取代了真实的人类关系——而且卑躬屈膝的女性特征以及在冷艳（解读为：抗拒）法拉身上抽动的强奸暗示是最令人担忧的。,25,8,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_translation_moral:gpt-5.4-mini-or:translation:i5:r8::b,modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i5:r8::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-50c8d98615db,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-fb3447c00014,left,right,modgrid_translation_moral:gpt-5.4-mini-or:translation:i5:r8::b,modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i5:r8::a,,
61,moral_low_vs_framed_empty:qwen3.5-9b-or:essay:iCities-should-offer-free-public-transit-during-pollution-alerts:r4:modgrid_essay_moral:qwen3.5-9b-or:essay:iCities should offer free public transit during pollution alerts:r4::b:modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iCities should offer free public transit during pollution alerts:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.5-9b-or,essay,Essay writing,Cities should offer free public transit during pollution alerts,3,4,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:qwen3.5-9b-or:essay:iCities should offer free public transit during pollution alerts:r4::b,modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iCities should offer free public transit during pollution alerts:r4::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-d294e29987b7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-195f3eade0f8,right,left,modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iCities should offer free public transit during pollution alerts:r4::a,modgrid_essay_moral:qwen3.5-9b-or:essay:iCities should offer free public transit during pollution alerts:r4::b,,
62,moral_low_vs_framed_empty:mimo-v25-pro-or:incident_postmortem:iA-CDN-configuration-update-served-an-old-JavaScript-bundle-to-logged-in-users-in-one-region.:r6:modgrid_incident_moral:mimo-v25-pro-or:incident_postmortem:i7:r6::b:modgrid_incident_framed_empty:mimo-v25-pro-or:incident_postmortem:i7:r6::a,moral_low_vs_framed_empty,arm_match,mimo-v25-pro-or,incident_postmortem,Incident postmortem,A CDN configuration update served an old JavaScript bundle to logged-in users in one region.,27,6,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_incident_moral:mimo-v25-pro-or:incident_postmortem:i7:r6::b,modgrid_incident_framed_empty:mimo-v25-pro-or:incident_postmortem:i7:r6::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-ceac2a36b4b3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__mimo-v25-pro-or__2026-06-17_01-52-10Z__hash-698dbb520928,right,left,modgrid_incident_framed_empty:mimo-v25-pro-or:incident_postmortem:i7:r6::a,modgrid_incident_moral:mimo-v25-pro-or:incident_postmortem:i7:r6::b,,
63,moral_low_vs_framed_empty:glm-5.1-or:incident_postmortem:iA-database-migration-locked-a-table-used-by-checkout-increasing-payment-failures-for-27-minutes.:r0:modgrid_incident_moral:glm-5.1-or:incident_postmortem:i2:r0::b:modgrid_incident_framed_empty:glm-5.1-or:incident_postmortem:i2:r0::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,incident_postmortem,Incident postmortem,"A database migration locked a table used by checkout, increasing payment failures for 27 minutes.",12,0,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_incident_moral:glm-5.1-or:incident_postmortem:i2:r0::b,modgrid_incident_framed_empty:glm-5.1-or:incident_postmortem:i2:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__glm-5.1-or__2026-06-13_04-05-21Z__hash-9ab484b06507,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__glm-5.1-or__2026-06-17_01-53-07Z__hash-e25d316bf3a2,left,right,modgrid_incident_moral:glm-5.1-or:incident_postmortem:i2:r0::b,modgrid_incident_framed_empty:glm-5.1-or:incident_postmortem:i2:r0::a,,
64,moral_low_vs_framed_empty:mimo-v25-pro-or:essay:iWorkplaces-should-give-employees-the-right-to-disconnect-after-hours:r8:modgrid_essay_moral:mimo-v25-pro-or:essay:iWorkplaces should give employees the right to disconnect after hours:r8::b:modgrid_essay_framed_empty:mimo-v25-pro-or:essay:iWorkplaces should give employees the right to disconnect after hours:r8::a,moral_low_vs_framed_empty,arm_match,mimo-v25-pro-or,essay,Essay writing,Workplaces should give employees the right to disconnect after hours,29,8,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:mimo-v25-pro-or:essay:iWorkplaces should give employees the right to disconnect after hours:r8::b,modgrid_essay_framed_empty:mimo-v25-pro-or:essay:iWorkplaces should give employees the right to disconnect after hours:r8::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-37e28a2005a9,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__mimo-v25-pro-or__2026-06-17_01-52-10Z__hash-862ae5854106,left,right,modgrid_essay_moral:mimo-v25-pro-or:essay:iWorkplaces should give employees the right to disconnect after hours:r8::b,modgrid_essay_framed_empty:mimo-v25-pro-or:essay:iWorkplaces should give employees the right to disconnect after hours:r8::a,,
65,moral_low_vs_framed_empty:mimo-v25-pro-or:incident_postmortem:iA-database-migration-locked-a-table-used-by-checkout-increasing-payment-failures-for-27-minutes.:r8:modgrid_incident_moral:mimo-v25-pro-or:incident_postmortem:i2:r8::b:modgrid_incident_framed_empty:mimo-v25-pro-or:incident_postmortem:i2:r8::a,moral_low_vs_framed_empty,arm_match,mimo-v25-pro-or,incident_postmortem,Incident postmortem,"A database migration locked a table used by checkout, increasing payment failures for 27 minutes.",12,8,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_incident_moral:mimo-v25-pro-or:incident_postmortem:i2:r8::b,modgrid_incident_framed_empty:mimo-v25-pro-or:incident_postmortem:i2:r8::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-ceac2a36b4b3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__mimo-v25-pro-or__2026-06-17_01-52-10Z__hash-698dbb520928,right,left,modgrid_incident_framed_empty:mimo-v25-pro-or:incident_postmortem:i2:r8::a,modgrid_incident_moral:mimo-v25-pro-or:incident_postmortem:i2:r8::b,,
66,moral_low_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-metrics-exporter-crashed-after-a-library-upgrade-leaving-dashboards-flat-during-an-incident.:r9:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i19:r9::b:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i19:r9::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,incident_postmortem,Incident postmortem,"A metrics exporter crashed after a library upgrade, leaving dashboards flat during an incident.",11,9,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i19:r9::b,modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i19:r9::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-022efeaa5084,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-028477f54b28,right,left,modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i19:r9::a,modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i19:r9::b,,
67,moral_low_vs_framed_empty:qwen3.5-9b-or:essay:iCompanies-should-adopt-four-day-work-weeks-where-feasible:r2:modgrid_essay_moral:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r2::b:modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r2::a,moral_low_vs_framed_empty,arm_match,qwen3.5-9b-or,essay,Essay writing,Companies should adopt four-day work weeks where feasible,6,2,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r2::b,modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r2::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-d294e29987b7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-195f3eade0f8,right,left,modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r2::a,modgrid_essay_moral:qwen3.5-9b-or:essay:iCompanies should adopt four-day work weeks where feasible:r2::b,,
68,moral_low_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-cron-job-generated-duplicate-payroll-previews-after-a-daylight-saving-time-shift.:r4:modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i23:r4::b:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i23:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.5-9b-or,incident_postmortem,Incident postmortem,A cron job generated duplicate payroll previews after a daylight saving time shift.,16,4,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i23:r4::b,modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i23:r4::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-ddba9133645f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-ec2acb931791,right,left,modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i23:r4::a,modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i23:r4::b,,
69,moral_low_vs_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:ivolunteer-coordination-platforms-for-disaster-response:r1:modgrid_grant_moral:gpt-5.4-mini-or:grant_proposal_abstract:i23:r1::b:modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i23:r1::a,moral_low_vs_framed_empty,arm_match,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,volunteer-coordination platforms for disaster response,16,1,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_grant_moral:gpt-5.4-mini-or:grant_proposal_abstract:i23:r1::b,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i23:r1::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-15b1d3d7b704,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-2441b3ac3d0c,left,right,modgrid_grant_moral:gpt-5.4-mini-or:grant_proposal_abstract:i23:r1::b,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i23:r1::a,,
70,moral_low_vs_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:ivolunteer-coordination-platforms-for-disaster-response:r1:modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i23:r1::b:modgrid_grant_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:i23:r1::a,moral_low_vs_framed_empty,arm_match,deepseek-v3.2-or,grant_proposal_abstract,Grant abstract,volunteer-coordination platforms for disaster response,16,1,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i23:r1::b,modgrid_grant_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:i23:r1::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-d4e6f64fd77f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__deepseek-v3.2-or__2026-06-17_01-46-49Z__hash-52e5628ee4c3,right,left,modgrid_grant_framed_empty:deepseek-v3.2-or:grant_proposal_abstract:i23:r1::a,modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i23:r1::b,,
71,moral_low_vs_framed_empty:qwen3.5-9b-or:essay:iSchools-should-teach-financial-literacy-starting-in-middle-school:r7:modgrid_essay_moral:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r7::b:modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r7::a,moral_low_vs_framed_empty,arm_match,qwen3.5-9b-or,essay,Essay writing,Schools should teach financial literacy starting in middle school,23,7,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r7::b,modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r7::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-3c338df117c5,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-195f3eade0f8,left,right,modgrid_essay_moral:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r7::b,modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iSchools should teach financial literacy starting in middle school:r7::a,,
